triangle,target,leg1,leg2,score,adf_p,half_life,resid_std,n
SFPUSDT|BTCUSDT|BNBUSDT,SFPUSDT,BTCUSDT,BNBUSDT,-0.05223984800630304,2.0653586618295807e-11,6.268781758277934,0.11669738665618448,1288
SFPUSDT|BNBUSDT|SOLUSDT,SFPUSDT,BNBUSDT,SOLUSDT,-0.052769784768648444,5.635905820350768e-12,6.332374171561504,0.11814561261612594,1288
SFPUSDT|BTCUSDT|ETHUSDT,SFPUSDT,BTCUSDT,ETHUSDT,-0.05873092132894813,4.5247935186226836e-08,7.047705129721554,0.12774294374890072,1288
SFPUSDT|BTCUSDT|SOLUSDT,SFPUSDT,BTCUSDT,SOLUSDT,-0.0630457432016912,5.489327555258337e-07,7.565423312272281,0.13004998969938292,1288
DOGEUSDT|BNBUSDT|SOLUSDT,DOGEUSDT,BNBUSDT,SOLUSDT,-0.0682367205251417,6.162986649259966e-07,8.188332507177213,0.21747560786148204,1451
DOGEUSDT|ETHUSDT|SOLUSDT,DOGEUSDT,ETHUSDT,SOLUSDT,-0.06961066827652512,3.5658338691037526e-05,8.34900119254009,0.19643848733203823,1451
DOGEUSDT|BTCUSDT|BNBUSDT,DOGEUSDT,BTCUSDT,BNBUSDT,-0.07211717923035678,6.420033853960374e-07,8.653984467236565,0.21577555649528363,1517
DOGEUSDT|BTCUSDT|SOLUSDT,DOGEUSDT,BTCUSDT,SOLUSDT,-0.07246798521374408,1.4049642621454485e-10,8.696158208789718,0.18991514122587919,1451
SFPUSDT|ETHUSDT|BNBUSDT,SFPUSDT,ETHUSDT,BNBUSDT,-0.07472330031376888,1.5033354602871186e-11,8.966796035848263,0.15808788848243585,1288
SFPUSDT|ETHUSDT|SOLUSDT,SFPUSDT,ETHUSDT,SOLUSDT,-0.0750049571311065,2.0912607669986227e-07,9.000569760603575,0.15144343572225863,1288
DOGEUSDT|ETHUSDT|BNBUSDT,DOGEUSDT,ETHUSDT,BNBUSDT,-0.07657240257692495,0.00013441481988631275,9.172558530844636,0.23066143362727545,1517
IOTXUSDT|BNBUSDT|SOLUSDT,IOTXUSDT,BNBUSDT,SOLUSDT,-0.07828497911208598,3.5189530260285774e-09,9.394197071175954,0.11305526001838155,1119
XMRUSDT|BNBUSDT|SOLUSDT,XMRUSDT,BNBUSDT,SOLUSDT,-0.0790727223452275,5.194829553565853e-08,9.488720447631835,0.10282485347766593,1451
TRXUSDT|BTCUSDT|BNBUSDT,TRXUSDT,BTCUSDT,BNBUSDT,-0.08081988335403723,8.528928270475959e-09,9.698384979013074,0.10781340155466937,1668
XMRUSDT|BTCUSDT|BNBUSDT,XMRUSDT,BTCUSDT,BNBUSDT,-0.08108883581291128,2.020372911009272e-09,9.730660055104604,0.09981478047176322,1668
DOGEUSDT|BTCUSDT|ETHUSDT,DOGEUSDT,BTCUSDT,ETHUSDT,-0.08170971535222941,0.003955035724767427,9.33056155529544,0.21449068331718246,1517
TRXUSDT|BTCUSDT|SOLUSDT,TRXUSDT,BTCUSDT,SOLUSDT,-0.08280428882380053,1.3672760490808853e-08,9.936513018124804,0.11081729471391631,1451
IOTXUSDT|BTCUSDT|BNBUSDT,IOTXUSDT,BTCUSDT,BNBUSDT,-0.08354257492560514,2.777229325628505e-09,10.025108657805099,0.11585257103277145,1119
BANDUSDT|BTCUSDT|BNBUSDT,BANDUSDT,BTCUSDT,BNBUSDT,-0.08608914938632664,1.9200955189615148e-09,10.330697695947736,0.14752478923451476,1498
TRBUSDT|BTCUSDT|ETHUSDT,TRBUSDT,BTCUSDT,ETHUSDT,-0.08622222828828838,1.928136258067866e-06,10.346436018243637,0.24703215520840668,1462
NEARUSDT|BNBUSDT|SOLUSDT,NEARUSDT,BNBUSDT,SOLUSDT,-0.08887280796953531,2.007689907342895e-09,10.66473671542145,0.16101440189935737,1420
IOTXUSDT|ETHUSDT|BNBUSDT,IOTXUSDT,ETHUSDT,BNBUSDT,-0.08903084351419369,1.0224934100615792e-05,10.682474229611168,0.12891495574486647,1119
XTZUSDT|BNBUSDT|SOLUSDT,XTZUSDT,BNBUSDT,SOLUSDT,-0.08942801070004179,1.0890623418464465e-10,10.731361270936267,0.1191364300981076,1451
XMRUSDT|ETHUSDT|BNBUSDT,XMRUSDT,ETHUSDT,BNBUSDT,-0.08959575754270158,5.9427792491555045e-08,10.75148377378909,0.10265876294323613,1668
MASKUSDT|BNBUSDT|SOLUSDT,MASKUSDT,BNBUSDT,SOLUSDT,-0.09003175802005339,6.670853110954519e-07,10.803730912169074,0.17303942384982735,1104
BELUSDT|BTCUSDT|SOLUSDT,BELUSDT,BTCUSDT,SOLUSDT,-0.09011855923347258,4.986185525014432e-06,10.813628765753707,0.18017954418778806,1386
TRXUSDT|ETHUSDT|BNBUSDT,TRXUSDT,ETHUSDT,BNBUSDT,-0.09110608918339215,1.5078467399832477e-10,10.932730683912897,0.10875459652035278,1668
LINKUSDT|BNBUSDT|SOLUSDT,LINKUSDT,BNBUSDT,SOLUSDT,-0.09112604237350798,2.3055118878683763e-10,10.935125057154815,0.12328698818809972,1451
RSRUSDT|BTCUSDT|SOLUSDT,RSRUSDT,BTCUSDT,SOLUSDT,-0.0922319984722152,2.8450862601734807e-08,11.067836402562312,0.18881653536778234,1416
STORJUSDT|BNBUSDT|SOLUSDT,STORJUSDT,BNBUSDT,SOLUSDT,-0.09261959909502014,5.859301218091474e-09,11.11435118828627,0.18033127655379314,1449
BANDUSDT|BNBUSDT|SOLUSDT,BANDUSDT,BNBUSDT,SOLUSDT,-0.09330433225338254,1.2218089502705663e-10,11.196519855744198,0.14397174009328292,1451
BTCDOMUSDT|ETHUSDT|BNBUSDT,BTCDOMUSDT,ETHUSDT,BNBUSDT,-0.09337811895969786,1.1672227448675261e-08,11.20537287449645,0.0535022137754799,1171
GTCUSDT|BNBUSDT|SOLUSDT,GTCUSDT,BNBUSDT,SOLUSDT,-0.09360126401771891,1.6315220299012657e-08,11.232149724299834,0.16390982073036026,1181
ZENUSDT|BNBUSDT|SOLUSDT,ZENUSDT,BNBUSDT,SOLUSDT,-0.09448465336758549,1.2853757538609093e-08,11.338156861659353,0.1490311036553741,1380
ZENUSDT|BTCUSDT|SOLUSDT,ZENUSDT,BTCUSDT,SOLUSDT,-0.09582566176417437,4.0856656468639915e-09,11.499078921421045,0.14536893095391232,1380
YFIUSDT|BNBUSDT|SOLUSDT,YFIUSDT,BNBUSDT,SOLUSDT,-0.0965496955979908,8.005917832851898e-10,11.585963375687882,0.13301006130187118,1451
GTCUSDT|BTCUSDT|BNBUSDT,GTCUSDT,BTCUSDT,BNBUSDT,-0.09693189103916554,2.003403580946516e-08,11.631824520615568,0.1608484122883433,1181
BANDUSDT|BTCUSDT|SOLUSDT,BANDUSDT,BTCUSDT,SOLUSDT,-0.09721065592860198,1.537275397775843e-10,11.665278692984932,0.1379994888128054,1451
BATUSDT|BNBUSDT|SOLUSDT,BATUSDT,BNBUSDT,SOLUSDT,-0.09769225698508169,4.719940881037218e-07,11.72301419891923,0.12309863061699101,1451
XMRUSDT|BTCUSDT|SOLUSDT,XMRUSDT,BTCUSDT,SOLUSDT,-0.0977427264159339,0.0014646507264332446,11.553369082740078,0.10871790742577761,1451
ALICEUSDT|ETHUSDT|SOLUSDT,ALICEUSDT,ETHUSDT,SOLUSDT,-0.09824962049845008,9.225751173744708e-09,11.789953352723868,0.14808329941828527,1268
BELUSDT|BTCUSDT|ETHUSDT,BELUSDT,BTCUSDT,ETHUSDT,-0.09855860402232348,5.708501917104303e-06,11.826347462448766,0.19491511224740404,1386
LINKUSDT|BTCUSDT|SOLUSDT,LINKUSDT,BTCUSDT,SOLUSDT,-0.09872214070439077,1.7269587492194606e-09,11.846656677291843,0.11907563909516604,1451
TRXUSDT|BNBUSDT|SOLUSDT,TRXUSDT,BNBUSDT,SOLUSDT,-0.09875316033051887,9.027872298769575e-07,11.850270905194678,0.1098573530900599,1451
RSRUSDT|BNBUSDT|SOLUSDT,RSRUSDT,BNBUSDT,SOLUSDT,-0.0989164114814481,4.866839420175925e-07,11.86991097570073,0.18631371124010343,1416
UNIUSDT|BTCUSDT|BNBUSDT,UNIUSDT,BTCUSDT,BNBUSDT,-0.09934850081236074,2.7508588854141636e-09,11.921819767380223,0.15396119474749273,1447
BELUSDT|BTCUSDT|BNBUSDT,BELUSDT,BTCUSDT,BNBUSDT,-0.09937659762014887,1.4442824276647836e-05,11.923458575504666,0.1800985766972486,1386
MTLUSDT|BTCUSDT|BNBUSDT,MTLUSDT,BTCUSDT,BNBUSDT,-0.09970020782965944,2.1743968072436222e-08,11.964022330282964,0.14302717638512638,1253
RLCUSDT|BTCUSDT|BNBUSDT,RLCUSDT,BTCUSDT,BNBUSDT,-0.10030448297332167,4.0173512014410135e-07,12.036489748584184,0.180031667577322,1496
HOTUSDT|BTCUSDT|BNBUSDT,HOTUSDT,BTCUSDT,BNBUSDT,-0.10036594480029992,2.3645085649244034e-09,12.043913092294963,0.10988583275709139,1254
XMRUSDT|BTCUSDT|ETHUSDT,XMRUSDT,BTCUSDT,ETHUSDT,-0.10038559239106551,3.9270469221295716e-08,12.046266374471553,0.10886641025812256,1675
YFIUSDT|BTCUSDT|BNBUSDT,YFIUSDT,BTCUSDT,BNBUSDT,-0.10045658337346125,3.649832074459526e-09,12.0547895668355,0.13925332477213687,1465
GTCUSDT|ETHUSDT|BNBUSDT,GTCUSDT,ETHUSDT,BNBUSDT,-0.10062981686278051,4.4804414744671406e-08,12.075572647003892,0.16068856894114802,1181
ATOMUSDT|BNBUSDT|SOLUSDT,ATOMUSDT,BNBUSDT,SOLUSDT,-0.1009675126952384,0.00024890744492951395,12.086232630037067,0.14891161745176243,1451
LTCUSDT|BTCUSDT|SOLUSDT,LTCUSDT,BTCUSDT,SOLUSDT,-0.10098432101637958,3.7801024947769756e-07,12.118073160735612,0.09961660371103283,1451
RLCUSDT|ETHUSDT|BNBUSDT,RLCUSDT,ETHUSDT,BNBUSDT,-0.10117085171622633,2.0640924025844032e-05,12.13802529506406,0.1705963286717136,1496
LINKUSDT|BTCUSDT|BNBUSDT,LINKUSDT,BTCUSDT,BNBUSDT,-0.10138728977886978,1.1325470878875175e-08,12.166473414407868,0.14615123347844597,1668
ZRXUSDT|BNBUSDT|SOLUSDT,ZRXUSDT,BNBUSDT,SOLUSDT,-0.10139133254036486,5.790119529618423e-09,12.166959210029441,0.162713418458884,1451
1INCHUSDT|BTCUSDT|BNBUSDT,1INCHUSDT,BTCUSDT,BNBUSDT,-0.10140765541009283,4.462113897471555e-08,12.168913294674462,0.11314879881248639,1349
TRBUSDT|ETHUSDT|SOLUSDT,TRBUSDT,ETHUSDT,SOLUSDT,-0.10140986880116787,5.440917064995232e-05,12.162655155662149,0.2761866240398685,1451
XRPUSDT|BTCUSDT|SOLUSDT,XRPUSDT,BTCUSDT,SOLUSDT,-0.10166354372879217,3.5705185654688e-08,12.199620962832782,0.15316872517458713,1451
KSMUSDT|BNBUSDT|SOLUSDT,KSMUSDT,BNBUSDT,SOLUSDT,-0.10196811251441006,1.260229542622564e-10,12.236173486606452,0.15971987699084053,1421
ZECUSDT|BNBUSDT|SOLUSDT,ZECUSDT,BNBUSDT,SOLUSDT,-0.10210203980120047,2.883507358812138e-10,12.252244741541968,0.14170867602801052,1451
MTLUSDT|BTCUSDT|ETHUSDT,MTLUSDT,BTCUSDT,ETHUSDT,-0.10263003321076453,3.474218863754191e-08,12.315599816229106,0.14213414282278997,1253
NEARUSDT|BTCUSDT|SOLUSDT,NEARUSDT,BTCUSDT,SOLUSDT,-0.10265687153782936,2.4812994114371196e-08,12.31882160698023,0.16267293747222783,1420
STORJUSDT|BTCUSDT|SOLUSDT,STORJUSDT,BTCUSDT,SOLUSDT,-0.10352287935376009,2.244445366783178e-07,12.42271858910681,0.1882302311998468,1449
BATUSDT|BTCUSDT|BNBUSDT,BATUSDT,BTCUSDT,BNBUSDT,-0.1036426138809235,2.1016483705395892e-08,12.437111143732775,0.1271370609549689,1665
BELUSDT|BNBUSDT|SOLUSDT,BELUSDT,BNBUSDT,SOLUSDT,-0.10442863788531168,5.094528693213076e-05,12.525323111805546,0.20263771109218776,1386
1INCHUSDT|BNBUSDT|SOLUSDT,1INCHUSDT,BNBUSDT,SOLUSDT,-0.10466502586283336,3.192599120442e-05,12.555971984595471,0.12996389597786426,1349
XMRUSDT|ETHUSDT|SOLUSDT,XMRUSDT,ETHUSDT,SOLUSDT,-0.10466564297332187,2.1932166760445962e-06,12.559613970797498,0.11498885673500889,1451
ICXUSDT|BTCUSDT|BNBUSDT,ICXUSDT,BTCUSDT,BNBUSDT,-0.1048716168220408,6.462840184510138e-09,12.584593243104074,0.12926661097411643,1450
LTCUSDT|BTCUSDT|BNBUSDT,LTCUSDT,BTCUSDT,BNBUSDT,-0.10489979252447384,2.505792813318465e-09,12.587974802241725,0.10344636918384083,1668
MASKUSDT|BTCUSDT|SOLUSDT,MASKUSDT,BTCUSDT,SOLUSDT,-0.10502789366329233,1.0556474971288848e-07,12.603334571825114,0.17650744374241684,1104
ONTUSDT|BTCUSDT|BNBUSDT,ONTUSDT,BTCUSDT,BNBUSDT,-0.10549210583262023,9.892032748656837e-09,12.659051512870498,0.1304873173282694,1667
STORJUSDT|BTCUSDT|BNBUSDT,STORJUSDT,BTCUSDT,BNBUSDT,-0.10572509349723,3.2085222170728977e-09,12.687010834644935,0.18474697720860778,1449
DASHUSDT|BTCUSDT|BNBUSDT,DASHUSDT,BTCUSDT,BNBUSDT,-0.10585037798614817,1.1609037558132193e-09,12.70204521902933,0.11864001501595403,1668
CRVUSDT|BNBUSDT|SOLUSDT,CRVUSDT,BNBUSDT,SOLUSDT,-0.1058543858988176,6.788974214618977e-08,12.702518161089055,0.20311638636028356,1451
HOTUSDT|BNBUSDT|SOLUSDT,HOTUSDT,BNBUSDT,SOLUSDT,-0.10592882666017671,5.704792373651601e-07,12.711390741712721,0.1206246238129596,1254
ALICEUSDT|BNBUSDT|SOLUSDT,ALICEUSDT,BNBUSDT,SOLUSDT,-0.10613721790337219,7.274059172412815e-08,12.736457419533656,0.15967092689673834,1268
TRBUSDT|BTCUSDT|BNBUSDT,TRBUSDT,BTCUSDT,BNBUSDT,-0.10627429017685704,4.5352570253200294e-08,12.752909378914413,0.26688647100713986,1462
QTUMUSDT|BTCUSDT|SOLUSDT,QTUMUSDT,BTCUSDT,SOLUSDT,-0.10657480481869125,0.0003587298873368324,12.745928991762531,0.13464111640971865,1451
IOSTUSDT|BNBUSDT|SOLUSDT,IOSTUSDT,BNBUSDT,SOLUSDT,-0.10699050237671796,1.9500052513455077e-07,12.83883688514314,0.15455137603174282,1451
IOTXUSDT|BTCUSDT|ETHUSDT,IOTXUSDT,BTCUSDT,ETHUSDT,-0.10704759286260006,6.712197740763441e-07,12.845630597139117,0.14035865978171852,1119
YFIUSDT|BTCUSDT|ETHUSDT,YFIUSDT,BTCUSDT,ETHUSDT,-0.10709297514610013,1.475263557882138e-09,12.851156840500387,0.13757002745661903,1465
ZECUSDT|BTCUSDT|BNBUSDT,ZECUSDT,BTCUSDT,BNBUSDT,-0.10722284147646295,4.3407244041278835e-10,12.86674092508686,0.14023366627757428,1668
MTLUSDT|BNBUSDT|SOLUSDT,MTLUSDT,BNBUSDT,SOLUSDT,-0.10741330537260661,2.6579468936655294e-07,12.88956474935007,0.15303732811028983,1253
RLCUSDT|ETHUSDT|SOLUSDT,RLCUSDT,ETHUSDT,SOLUSDT,-0.10773920190718807,0.00011576939480035923,12.914811901486525,0.17398270467126595,1451
OGNUSDT|BNBUSDT|SOLUSDT,OGNUSDT,BNBUSDT,SOLUSDT,-0.10778140112742868,1.7887417731812766e-06,12.933553486278658,0.1682723225929186,1252
BCHUSDT|BTCUSDT|BNBUSDT,BCHUSDT,BTCUSDT,BNBUSDT,-0.10791156762584256,4.139408398458167e-06,12.948891386093292,0.12505047132189184,1668
UNIUSDT|BNBUSDT|SOLUSDT,UNIUSDT,BNBUSDT,SOLUSDT,-0.10834155316924736,5.050925287694529e-08,13.000980319199337,0.16761507301282663,1447
COMPUSDT|BNBUSDT|SOLUSDT,COMPUSDT,BNBUSDT,SOLUSDT,-0.10834714654903503,1.723556645272447e-08,13.00165551761623,0.1496759371950865,1451
RLCUSDT|BTCUSDT|ETHUSDT,RLCUSDT,BTCUSDT,ETHUSDT,-0.10888611542304799,0.00022688439548656389,13.039107723307371,0.17844512865930606,1496
QTUMUSDT|BTCUSDT|BNBUSDT,QTUMUSDT,BTCUSDT,BNBUSDT,-0.10899812118875525,1.4639158283356643e-09,13.07977436698073,0.13923263245569623,1658
GTCUSDT|BTCUSDT|SOLUSDT,GTCUSDT,BTCUSDT,SOLUSDT,-0.10917261636073543,9.69401748750996e-08,13.100702330467266,0.17918752542944527,1181
BTCDOMUSDT|ETHUSDT|SOLUSDT,BTCDOMUSDT,ETHUSDT,SOLUSDT,-0.10935781018470911,1.498953009707352e-07,13.122919234728975,0.053724144858008645,1171
CHRUSDT|ETHUSDT|BNBUSDT,CHRUSDT,ETHUSDT,BNBUSDT,-0.10936729644167285,2.02269635056387e-07,13.124051300644537,0.1779322361079602,1272
ONTUSDT|BNBUSDT|SOLUSDT,ONTUSDT,BNBUSDT,SOLUSDT,-0.1094758429524962,1.0387494925952286e-07,13.137088689305633,0.130597686969453,1451
ZRXUSDT|BTCUSDT|BNBUSDT,ZRXUSDT,BTCUSDT,BNBUSDT,-0.10954057694928453,2.7957734642049034e-09,13.144868898421327,0.16024541586482258,1533
GTCUSDT|ETHUSDT|SOLUSDT,GTCUSDT,ETHUSDT,SOLUSDT,-0.10957466003951205,2.855325256928452e-07,13.148924940838363,0.17395683628715242,1181
IOTXUSDT|BTCUSDT|SOLUSDT,IOTXUSDT,BTCUSDT,SOLUSDT,-0.10989937925798347,5.101165824315138e-07,13.187864296968124,0.1441652273906415,1119
EGLDUSDT|BNBUSDT|SOLUSDT,EGLDUSDT,BNBUSDT,SOLUSDT,-0.10999971504237337,5.744315432897272e-06,13.199276487232856,0.17833497692752806,1451
AAVEUSDT|BNBUSDT|SOLUSDT,AAVEUSDT,BNBUSDT,SOLUSDT,-0.11017110381156335,4.5742878753977927e-05,13.215043311937125,0.1740112325661371,1419
XTZUSDT|BTCUSDT|SOLUSDT,XTZUSDT,BTCUSDT,SOLUSDT,-0.1103442073340599,3.4909172340042424e-09,13.241304461177121,0.12567132357270794,1451
YFIUSDT|ETHUSDT|BNBUSDT,YFIUSDT,ETHUSDT,BNBUSDT,-0.1106128106543776,8.060658611600519e-09,13.273536311246279,0.13579601536465538,1465
MTLUSDT|BTCUSDT|SOLUSDT,MTLUSDT,BTCUSDT,SOLUSDT,-0.11072098325049091,1.5740096644674914e-05,13.284629178461548,0.14803775742533434,1253
COTIUSDT|BTCUSDT|BNBUSDT,COTIUSDT,BTCUSDT,BNBUSDT,-0.11072320828955436,8.068433100528285e-07,13.286688173549317,0.16916774720937802,1274
XTZUSDT|BTCUSDT|BNBUSDT,XTZUSDT,BTCUSDT,BNBUSDT,-0.11079172758946045,3.7269739124716105e-07,13.294962587048305,0.13267037551887187,1668
EGLDUSDT|BTCUSDT|BNBUSDT,EGLDUSDT,BTCUSDT,BNBUSDT,-0.11208008021620099,4.959276190494024e-09,13.449609030830976,0.15433466228303022,1451
LTCUSDT|BNBUSDT|SOLUSDT,LTCUSDT,BNBUSDT,SOLUSDT,-0.11231396422969585,4.748742624652575e-06,13.477105858448542,0.128076533674941,1451
ONTUSDT|BTCUSDT|SOLUSDT,ONTUSDT,BTCUSDT,SOLUSDT,-0.11234564050086765,9.867424021380105e-09,13.481475676013236,0.12924062809949421,1451
BCHUSDT|BNBUSDT|SOLUSDT,BCHUSDT,BNBUSDT,SOLUSDT,-0.11252954970488115,4.335064119801084e-06,13.503025756891361,0.13653874092079957,1451
ANKRUSDT|BTCUSDT|ETHUSDT,ANKRUSDT,BTCUSDT,ETHUSDT,-0.1125947564606296,3.7050481633156887e-07,13.511326314697593,0.14778935286887193,1317
ICXUSDT|BNBUSDT|SOLUSDT,ICXUSDT,BNBUSDT,SOLUSDT,-0.11266107534999334,6.306078610624691e-06,13.518572312565926,0.149804126378654,1450
RLCUSDT|BTCUSDT|SOLUSDT,RLCUSDT,BTCUSDT,SOLUSDT,-0.11299158733321785,3.875711225769509e-08,13.558985829132672,0.18602737684270118,1451
TRBUSDT|BNBUSDT|SOLUSDT,TRBUSDT,BNBUSDT,SOLUSDT,-0.11300894964465674,4.435997119849272e-06,13.560541637704427,0.2823518450111901,1451
ZRXUSDT|BTCUSDT|SOLUSDT,ZRXUSDT,BTCUSDT,SOLUSDT,-0.11336791848485203,2.731181577901309e-08,13.60414694076435,0.15918811795036847,1451
UNIUSDT|ETHUSDT|BNBUSDT,UNIUSDT,ETHUSDT,BNBUSDT,-0.1134842562357018,2.1091897864319353e-07,13.618085438006778,0.15478919463238766,1447
YFIUSDT|ETHUSDT|SOLUSDT,YFIUSDT,ETHUSDT,SOLUSDT,-0.1136004230642023,2.3703470879510164e-08,13.63204792328777,0.12872233902786084,1451
CHZUSDT|BTCUSDT|BNBUSDT,CHZUSDT,BTCUSDT,BNBUSDT,-0.11406271309723941,1.9918259497166205e-06,13.687286552554763,0.16312795170421884,1322
QTUMUSDT|BNBUSDT|SOLUSDT,QTUMUSDT,BNBUSDT,SOLUSDT,-0.11482998089888331,1.6221224557114907e-05,13.777651160919143,0.14054108147645789,1451
UNIUSDT|BTCUSDT|SOLUSDT,UNIUSDT,BTCUSDT,SOLUSDT,-0.11602898888051918,3.5934404095108875e-08,13.92347435353381,0.15021018968394576,1447
DASHUSDT|BNBUSDT|SOLUSDT,DASHUSDT,BNBUSDT,SOLUSDT,-0.11619876681727562,2.5783078854069897e-08,13.943848924103612,0.1313364518681764,1451
ALICEUSDT|BTCUSDT|BNBUSDT,ALICEUSDT,BTCUSDT,BNBUSDT,-0.11623404077351188,9.165241840031729e-08,13.948073894531216,0.16143331185168378,1268
SUSHIUSDT|BTCUSDT|BNBUSDT,SUSHIUSDT,BTCUSDT,BNBUSDT,-0.11644232807165078,2.160544135798568e-09,13.973079109332797,0.19065049266303705,1461
TRBUSDT|ETHUSDT|BNBUSDT,TRBUSDT,ETHUSDT,BNBUSDT,-0.11650570358422312,0.000371644492230088,13.936087091039163,0.32847029058776667,1462
RUNEUSDT|ETHUSDT|BNBUSDT,RUNEUSDT,ETHUSDT,BNBUSDT,-0.11711487330401842,1.9554751348860193e-06,14.053550139466024,0.23130501315079066,1461
KSMUSDT|BTCUSDT|BNBUSDT,KSMUSDT,BTCUSDT,BNBUSDT,-0.11744830993262016,1.928536616681347e-08,14.09379487767048,0.15824038960984163,1421
BANDUSDT|BTCUSDT|ETHUSDT,BANDUSDT,BTCUSDT,ETHUSDT,-0.11754674319682501,9.633172866012677e-09,14.105608027638256,0.16522041803416113,1498
TRXUSDT|BTCUSDT|ETHUSDT,TRXUSDT,BTCUSDT,ETHUSDT,-0.11769476393542372,1.3681683797099825e-08,14.12337003044879,0.12777055640185023,1694
COTIUSDT|BNBUSDT|SOLUSDT,COTIUSDT,BNBUSDT,SOLUSDT,-0.11773002068481755,4.560537524855813e-07,14.127547755727809,0.16713873260973722,1274
GTCUSDT|BTCUSDT|ETHUSDT,GTCUSDT,BTCUSDT,ETHUSDT,-0.11782143239363331,3.7707697258712434e-07,14.138526637999286,0.17958777427012512,1181
GRTUSDT|BTCUSDT|BNBUSDT,GRTUSDT,BTCUSDT,BNBUSDT,-0.11797525409971009,1.2588261633288655e-09,14.15703034090607,0.13928174464991494,1355
CHZUSDT|BTCUSDT|ETHUSDT,CHZUSDT,BTCUSDT,ETHUSDT,-0.11827102301617544,0.00013090865173324013,14.176813723733064,0.22034539281032695,1322
ETCUSDT|BTCUSDT|BNBUSDT,ETCUSDT,BTCUSDT,BNBUSDT,-0.11834161334938366,7.74427370932303e-06,14.20006428908092,0.16966031687285388,1668
ANKRUSDT|BTCUSDT|SOLUSDT,ANKRUSDT,BTCUSDT,SOLUSDT,-0.11852859064158988,1.6331064466901913e-07,14.223411279713424,0.14216240966099788,1317
RUNEUSDT|BNBUSDT|SOLUSDT,RUNEUSDT,BNBUSDT,SOLUSDT,-0.11867319647120855,7.34962579522355e-08,14.240774756994071,0.2188264555519194,1451
MTLUSDT|ETHUSDT|BNBUSDT,MTLUSDT,ETHUSDT,BNBUSDT,-0.11875113165111224,6.014893582586709e-07,14.250063619410478,0.15261846068414958,1253
KAVAUSDT|BNBUSDT|SOLUSDT,KAVAUSDT,BNBUSDT,SOLUSDT,-0.11883097515992531,3.879508824433399e-05,14.255061608601718,0.16178404037506794,1451
XLMUSDT|BNBUSDT|SOLUSDT,XLMUSDT,BNBUSDT,SOLUSDT,-0.11896786257584814,1.8471778646545353e-05,14.273926895664191,0.15934517916008328,1451
CHZUSDT|BNBUSDT|SOLUSDT,CHZUSDT,BNBUSDT,SOLUSDT,-0.11900955276304351,5.276817269281698e-05,14.274814150842083,0.16225000396956293,1322
IOTAUSDT|BNBUSDT|SOLUSDT,IOTAUSDT,BNBUSDT,SOLUSDT,-0.11949651590292393,9.549644992943215e-07,14.339467312610955,0.1416298989261454,1451
ALGOUSDT|BNBUSDT|SOLUSDT,ALGOUSDT,BNBUSDT,SOLUSDT,-0.11952640520716017,7.002950901247646e-06,14.34232827075107,0.1445956665620156,1451
ATOMUSDT|BTCUSDT|BNBUSDT,ATOMUSDT,BTCUSDT,BNBUSDT,-0.11970917742322669,3.298337010492898e-07,14.365061710743078,0.1713518761168948,1668
GRTUSDT|BTCUSDT|ETHUSDT,GRTUSDT,BTCUSDT,ETHUSDT,-0.11987495056611665,2.4911633045931027e-08,14.384991078538032,0.1415278583906683,1355
GRTUSDT|BTCUSDT|SOLUSDT,GRTUSDT,BTCUSDT,SOLUSDT,-0.12020770425226475,5.22913856109819e-08,14.424918235305496,0.1397931948801232,1355
RLCUSDT|BNBUSDT|SOLUSDT,RLCUSDT,BNBUSDT,SOLUSDT,-0.12026280502165314,0.00024421153315327845,14.402231218619983,0.1927542162849613,1451
MANAUSDT|BTCUSDT|BNBUSDT,MANAUSDT,BTCUSDT,BNBUSDT,-0.12038893219576596,1.5071901296920812e-06,14.446491000676353,0.1883886204213804,1269
LINKUSDT|ETHUSDT|BNBUSDT,LINKUSDT,ETHUSDT,BNBUSDT,-0.12040624760231264,9.404362318679811e-08,14.448738427042734,0.14452066753448542,1668
XRPUSDT|ETHUSDT|SOLUSDT,XRPUSDT,ETHUSDT,SOLUSDT,-0.12082162397588994,2.8943761478551263e-07,14.498560144593018,0.16378079333214568,1451
XLMUSDT|BTCUSDT|ETHUSDT,XLMUSDT,BTCUSDT,ETHUSDT,-0.12088719374132713,3.5825415244334893e-06,14.506033343976323,0.14253092549825783,1689
SUSHIUSDT|BNBUSDT|SOLUSDT,SUSHIUSDT,BNBUSDT,SOLUSDT,-0.12100471862856853,5.118123534613506e-09,14.520565621253398,0.2242281939632391,1451
HBARUSDT|BTCUSDT|SOLUSDT,HBARUSDT,BTCUSDT,SOLUSDT,-0.1210244125204084,1.4366848026969416e-07,14.522912262231376,0.14871064820677263,1267
LINKUSDT|BTCUSDT|ETHUSDT,LINKUSDT,BTCUSDT,ETHUSDT,-0.12114605255063503,3.185682459742991e-09,14.537525923794309,0.1332877207708639,1692
COTIUSDT|BTCUSDT|SOLUSDT,COTIUSDT,BTCUSDT,SOLUSDT,-0.12144248742014371,3.3436156733968655e-06,14.572697256536438,0.1652290437850089,1274
AAVEUSDT|BTCUSDT|BNBUSDT,AAVEUSDT,BTCUSDT,BNBUSDT,-0.12181908571898147,5.452965589940621e-07,14.618224850690696,0.1561561219508589,1419
