variant,params,Sharpe,CAGR,MaxDD,n_days,vol_ann,yearly_sharpes,min_yearly_sharpe,robust_score,wf_mean,wf_std,wf_min,wf_score,wf_sharpes,composite_score,full_sharpe,full_max_dd
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.25, 'exit_z': 0.75, 'weight_cap': 0.15, 'adf_max': 0.05}",0.5116849662170458,0.10060015915720277,-0.28248653047022065,1827,0.24077726271954028,"{2020: nan, 2021: 0.8135143016973418, 2022: 0.9196243011860609, 2023: 0.3860689192188477, 2024: -0.18456075589679066}",-0.18456075589679066,0.3336768831528386,0.48366169155136485,0.43442828231618325,-0.18456075589679066,0.22953539921391508,"[0.8135143016973418, 0.9196243011860609, 0.3860689192188477, -0.18456075589679066]",0.24540359986925245,0.5054755572930987,-0.28248653047022065
daily_static,"{'n_triangles': 12, 'window': 120, 'entry_z': 2.5, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5166653339046581,0.11133371584041085,-0.4221573707241709,1827,0.2788893157385904,"{2020: nan, 2021: 0.7619539741466388, 2022: 0.6675998375585156, 2023: 1.3887237936003292, 2024: -0.16139771084902552}",-0.16139771084902552,0.23219936852216372,0.6642199736141146,0.5513877275595795,-0.16139771084902552,0.3562465676645197,"[0.7619539741466388, 0.6675998375585156, 1.3887237936003292, -0.16139771084902552]",0.2362561802848694,0.5216259409247291,-0.4221573707241709
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.4510248978400743,0.10163033672172705,-0.36049181501190164,1827,0.3210198944641574,"{2020: nan, 2021: 0.6888738300978495, 2022: 0.849794572926269, 2023: 0.1296509291233393, 2024: -0.04417711425951181}",-0.04417711425951181,0.28634013425824945,0.4060355544719865,0.3728268582177154,-0.04417711425951181,0.21078670251122647,"[0.6888738300978495, 0.849794572926269, 0.1296509291233393, -0.04417711425951181]",0.22684470829501527,0.4715625487163828,-0.36049181501190164
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.5, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.46379574842591476,0.09731674385455813,-0.3370000089614009,1827,0.27723149116137863,"{2020: nan, 2021: 0.8691840178806719, 2022: 0.8684132174725259, 2023: 0.11510559242128175, 2024: -0.10726458490620121}",-0.10726458490620121,0.30397667428933905,0.4363595607170696,0.4395277854940319,-0.10726458490620121,0.19514275098881342,"[0.8691840178806719, 0.8684132174725259, 0.11510559242128175, -0.10726458490620121]",0.22476067521460105,0.48985026000473936,-0.3370000089614009
daily_static,"{'n_triangles': 12, 'window': 120, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5263283892270951,0.12121146930354265,-0.42431826705093467,1827,0.30543696251265917,"{2020: nan, 2021: 0.8431773116427841, 2022: 0.8371189990420662, 2023: 0.7627205092985252, 2024: -0.15828138256404684}",-0.15828138256404684,0.225104988811619,0.5711838593548322,0.42234694388837724,-0.15828138256404684,0.3283541108978342,"[0.8431773116427841, 0.8371189990420662, 0.7627205092985252, -0.15828138256404684]",0.22290354440422772,0.5571699610386803,-0.42431826705093467
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.75, 'weight_cap': 0.2, 'adf_max': 0.05}",0.6730465640781014,0.1797437486179767,-0.32536798243624143,1827,0.31161830278600455,"{2020: nan, 2021: 1.20417990315953, 2022: 1.1913671703710593, 2023: -0.4328182284790612, 2024: 0.38341769138935716}",-0.4328182284790612,0.37982105508218456,0.5865366341102213,0.675952074146523,-0.4328182284790612,0.1619969513411475,"[1.20417990315953, 1.1913671703710593, -0.4328182284790612, 0.38341769138935716]",0.22231869041669702,0.6828165034640222,-0.32536798243624143
daily_static,"{'n_triangles': 12, 'window': 120, 'entry_z': 2.5, 'exit_z': 0.75, 'weight_cap': 0.15, 'adf_max': 0.05}",0.44318257738859684,0.07383416925353248,-0.3266864729736364,1827,0.20994688135985823,"{2020: nan, 2021: 0.8467814190661603, 2022: 0.6528588233008875, 2023: 0.8314031018944384, 2024: -0.2562038446935666}",-0.2562038446935666,0.2928562983437373,0.5187098748919798,0.45384336655699975,-0.2562038446935666,0.24054742267476664,"[0.8467814190661603, 0.6528588233008875, 0.8314031018944384, -0.2562038446935666]",0.21964217755586718,0.44299712257783563,-0.3266864729736364
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5346225604141887,0.1342596923091144,-0.38029977234145185,1827,0.33239730072796636,"{2020: nan, 2021: 0.8382316929003876, 2022: 1.0456315339345512, 2023: -0.11571380880801424, 2024: 0.08212035006287988}",-0.11571380880801424,0.2813622791970141,0.46256744202245104,0.48995830422279435,-0.11571380880801424,0.194445528149451,"[0.8382316929003876, 1.0456315339345512, -0.11571380880801424, 0.08212035006287988]",0.2112338075298642,0.5645909433159839,-0.38029977234145185
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.25, 'exit_z': 0.75, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5033647590938778,0.1188985031226204,-0.3479750954211547,1827,0.3143612420532442,"{2020: nan, 2021: 0.8367832590491029, 2022: 0.93846419511805, 2023: 0.2889838585849408, 2024: -0.24709579716494895}",-0.24709579716494895,0.304920405321132,0.45428387889678623,0.4743400418319622,-0.24709579716494895,0.16769469854781532,"[0.8367832590491029, 0.93846419511805, 0.2889838585849408, -0.24709579716494895]",0.20168978770186308,0.4999540318484763,-0.3479750954211547
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.42047738142382474,0.0779111220696691,-0.2953706110940433,1827,0.24726337263995263,"{2020: nan, 2021: 0.6694882110068603, 2022: 0.8154599024437087, 2023: 0.1269117524754602, 2024: -0.11217266490763249}",-0.11217266490763249,0.26981395141694964,0.3749218002545992,0.3806616580425928,-0.11217266490763249,0.1621564382517763,"[0.6694882110068603, 0.8154599024437087, 0.1269117524754602, -0.11217266490763249]",0.1939351601766808,0.4449266975800065,-0.2953706110940433
daily_static,"{'n_triangles': 12, 'window': 120, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.43082255252271107,0.07508234989382578,-0.3465848117619461,1827,0.2273809463893372,"{2020: nan, 2021: 0.7422016086846369, 2022: 0.6744773769752138, 2023: 0.8819635865469085, 2024: -0.3000755625240665}",-0.3000755625240665,0.2716726867220167,0.4996417524206732,0.46773939008710913,-0.3000755625240665,0.20575694487230534,"[0.7422016086846369, 0.6744773769752138, 0.8819635865469085, -0.3000755625240665]",0.19142735215000944,0.39074314222895007,-0.3465848117619461
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.75, 'weight_cap': 0.15, 'adf_max': 0.05}",0.5415455810001222,0.11797229686278454,-0.2971649982035154,1827,0.2671999827867,"{2020: nan, 2021: 0.9635430493400166, 2022: 1.0406938580222493, 2023: -0.272537751236208, 2024: 0.08210138690983114}",-0.272537751236208,0.3084834647077911,0.45345013575897225,0.5634732192302436,-0.272537751236208,0.11720597589660883,"[0.9635430493400166, 1.0406938580222493, -0.272537751236208, 0.08210138690983114]",0.1834342220294774,0.5451941885154861,-0.2971649982035154
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.4044169586691891,0.056267752809971316,-0.26529708424675724,1827,0.17155838347529895,"{2020: nan, 2021: 0.7538056563647156, 2022: 0.6636105499159023, 2023: 0.6394768187843646, 2024: -0.2597474567361222}",-0.2597474567361222,0.2565172270956712,0.4492863920822151,0.4115726619108602,-0.2597474567361222,0.19155056977956053,"[0.7538056563647156, 0.6636105499159023, 0.6394768187843646, -0.2597474567361222]",0.18215242865185316,0.482761452724332,-0.26529708424675724
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.5210548721804189,0.11364460828676437,-0.30523196696264854,1827,0.2735752084585047,"{2020: nan, 2021: 0.8193607287531003, 2022: 1.0826788404826533, 2023: -0.23915821145255892, 2024: 0.05933870309443666}",-0.23915821145255892,0.29899969327504045,0.43055501521940776,0.5391550618141902,-0.23915821145255892,0.11314584202180089,"[0.8193607287531003, 1.0826788404826533, -0.23915821145255892, 0.05933870309443666]",0.18013505486364667,0.5452115349886613,-0.30523196696264854
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.40567394319475175,0.06893966196422707,-0.34153728229119995,1827,0.2282875945665603,"{2020: nan, 2021: 0.7538056563647159, 2022: 0.669550690672732, 2023: 0.6392747396347214, 2024: -0.2691675507580163}",-0.2691675507580163,0.25479706854494916,0.4483658839785382,0.41638821861348896,-0.2691675507580163,0.18633826452019048,"[0.7538056563647159, 0.669550690672732, 0.6392747396347214, -0.2691675507580163]",0.1784400252059871,0.47943192292328957,-0.34153728229119995
daily_static,"{'n_triangles': 8, 'window': 105, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.4448802526959875,0.06866706572998682,-0.21573825160872973,1827,0.1880535986318589,"{2020: nan, 2021: 0.3522709783690374, 2022: 1.1203600729350838, 2023: 0.3338888325984577, 2024: -0.1854334078727484}",-0.1854334078727484,0.2685681386694373,0.4052716190074576,0.46588316556453924,-0.1854334078727484,0.1352433546506383,"[0.3522709783690374, 1.1203600729350838, 0.3338888325984577, -0.1854334078727484]",0.17650430960863908,0.4792759331280229,-0.21573825160872973
daily_static,"{'n_triangles': 12, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.75, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5286976627713422,0.1303896128256028,-0.3725828014037318,1827,0.3253498740975026,"{2020: nan, 2021: 0.987144644449164, 2022: 0.9863673908496663, 2023: -0.20241509623856635, 2024: -0.002881690437705186}",-0.20241509623856635,0.2654842583578247,0.44205381215563977,0.5492515504657127,-0.20241509623856635,0.12694501767507013,"[0.987144644449164, 0.9863673908496663, -0.20241509623856635, -0.002881690437705186]",0.17020558865922147,0.5437606099883306,-0.3725828014037318
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.5, 'exit_z': 0.75, 'weight_cap': 0.15, 'adf_max': 0.05}",0.38601245483598506,0.049419017093796924,-0.2440166037081365,1827,0.15673993067742842,"{2020: nan, 2021: 0.6650779324910051, 2022: 0.6946196783560326, 2023: 0.5676940610737489, 2024: -0.25977653849636173}",-0.25977653849636173,0.23938738626958178,0.4169037833561062,0.39349412081725077,-0.25977653849636173,0.16820141524820845,"[0.6650779324910051, 0.6946196783560326, 0.5676940610737489, -0.25977653849636173]",0.1645559039355068,0.4592249193221333,-0.2440166037081365
