,return
2023-03-12 00:00:00+00:00,-0.013074355726421419
2023-03-13 00:00:00+00:00,0.0034120702548072757
2023-03-14 00:00:00+00:00,-0.01742414768047943
2023-03-15 00:00:00+00:00,0.022210067690662617
2023-03-16 00:00:00+00:00,0.013012074178348224
2023-03-17 00:00:00+00:00,0.0128540242172887
2023-03-18 00:00:00+00:00,0.0009381081662722315
2023-03-19 00:00:00+00:00,0.0005155119209643215
2023-03-20 00:00:00+00:00,0.020903191744800997
2023-03-21 00:00:00+00:00,-0.02073544156694523
2023-03-22 00:00:00+00:00,0.001569288768515067
2023-03-23 00:00:00+00:00,0.009249004285119688
2023-03-24 00:00:00+00:00,0.004707909254111352
2023-03-25 00:00:00+00:00,0.004912660060122184
2023-03-26 00:00:00+00:00,0.0016388932931694616
2023-03-27 00:00:00+00:00,-0.001493768566995255
2023-03-28 00:00:00+00:00,0.00424304211054065
2023-03-29 00:00:00+00:00,-0.001457819474869579
2023-03-30 00:00:00+00:00,0.007554893166461605
2023-03-31 00:00:00+00:00,-0.003820880975831487
2023-04-01 00:00:00+00:00,0.0016104127900712674
2023-04-02 00:00:00+00:00,0.013362822649266509
2023-04-03 00:00:00+00:00,-0.006785958953150992
2023-04-04 00:00:00+00:00,-0.003677884662079528
2023-04-05 00:00:00+00:00,-0.005718914828079966
2023-04-06 00:00:00+00:00,-0.0019537694016843986
2023-04-07 00:00:00+00:00,-0.0015764849387448709
2023-04-08 00:00:00+00:00,0.0094534770773391
2023-04-09 00:00:00+00:00,0.0010245221556115934
2023-04-10 00:00:00+00:00,0.013465909811353208
2023-04-11 00:00:00+00:00,0.01909680073105958
2023-04-12 00:00:00+00:00,-0.0003959513830323109
2023-04-13 00:00:00+00:00,-0.014314604686422216
2023-04-14 00:00:00+00:00,-0.03231158122848902
2023-04-15 00:00:00+00:00,-0.0040938051836518444
2023-04-16 00:00:00+00:00,-0.012680524731535137
2023-04-17 00:00:00+00:00,-0.0027869479152826965
2023-04-18 00:00:00+00:00,0.01672633308503238
2023-04-19 00:00:00+00:00,0.009051535426599092
2023-04-20 00:00:00+00:00,0.004512827790981196
2023-04-21 00:00:00+00:00,0.006866781739733955
2023-04-22 00:00:00+00:00,0.0013024605995743603
2023-04-23 00:00:00+00:00,0.015141302209757039
2023-04-24 00:00:00+00:00,-0.004640288349352706
2023-04-25 00:00:00+00:00,0.011305944374362612
2023-04-26 00:00:00+00:00,0.014329305600966182
2023-04-27 00:00:00+00:00,0.005540073270965632
2023-04-28 00:00:00+00:00,0.012633593995960734
2023-04-29 00:00:00+00:00,-0.0013416641308194646
2023-04-30 00:00:00+00:00,0.012232124565431953
2023-05-01 00:00:00+00:00,-0.01114233343561003
2023-05-02 00:00:00+00:00,0.00968193083473697
2023-05-03 00:00:00+00:00,-0.0008130111142128909
2023-05-04 00:00:00+00:00,0.004546997692043883
2023-05-05 00:00:00+00:00,0.00403887796080969
2023-05-06 00:00:00+00:00,0.02118785938894849
2023-05-07 00:00:00+00:00,-0.0029942397033206583
2023-05-08 00:00:00+00:00,0.028384733945658085
2023-05-09 00:00:00+00:00,-0.003444184870032133
2023-05-10 00:00:00+00:00,-0.009506457037216386
2023-05-11 00:00:00+00:00,0.008766675692048871
2023-05-12 00:00:00+00:00,-0.01570376687955752
2023-05-13 00:00:00+00:00,0.005432001986770961
2023-05-14 00:00:00+00:00,-0.0002737691765228122
2023-05-15 00:00:00+00:00,-0.0019825037711563723
2023-05-16 00:00:00+00:00,-0.003098698445661119
2023-05-17 00:00:00+00:00,-0.007310949112575087
2023-05-18 00:00:00+00:00,0.0016709891838448605
2023-05-19 00:00:00+00:00,-0.004197764644769786
2023-05-20 00:00:00+00:00,0.006747513972287601
2023-05-21 00:00:00+00:00,0.005568144969217703
2023-05-22 00:00:00+00:00,0.0025027162031294203
2023-05-23 00:00:00+00:00,0.0002674618154170042
2023-05-24 00:00:00+00:00,-0.0016553628968791346
2023-05-25 00:00:00+00:00,0.0036198469320528263
2023-05-26 00:00:00+00:00,-0.0011526692956797095
2023-05-27 00:00:00+00:00,-0.002172033526560627
2023-05-28 00:00:00+00:00,0.01432255812066389
2023-05-29 00:00:00+00:00,0.0010732859902735934
2023-05-30 00:00:00+00:00,-0.006390238743960025
2023-05-31 00:00:00+00:00,0.007800711873943417
2023-06-01 00:00:00+00:00,-0.006278152128992382
2023-06-02 00:00:00+00:00,-0.006531791172883593
2023-06-03 00:00:00+00:00,-0.0015038325369073615
2023-06-04 00:00:00+00:00,0.0021039630708605023
2023-06-05 00:00:00+00:00,0.010703204243203064
2023-06-06 00:00:00+00:00,0.01701861073680731
2023-06-07 00:00:00+00:00,0.009529273288811828
2023-06-08 00:00:00+00:00,0.0005385731921557634
2023-06-09 00:00:00+00:00,0.0006176956374774835
2023-06-10 00:00:00+00:00,0.07392403700671331
2023-06-11 00:00:00+00:00,0.010341032562985143
2023-06-12 00:00:00+00:00,-0.008472664582794717
2023-06-13 00:00:00+00:00,-0.004129218554661423
2023-06-14 00:00:00+00:00,-0.001126725606749401
2023-06-15 00:00:00+00:00,0.0009454774544565787
2023-06-16 00:00:00+00:00,-0.0004297361785041483
2023-06-17 00:00:00+00:00,-0.0003351307725750273
2023-06-18 00:00:00+00:00,0.000978436897234257
2023-06-19 00:00:00+00:00,0.005996682201734231
2023-06-20 00:00:00+00:00,0.006943168148867189
2023-06-21 00:00:00+00:00,-0.0044846326168123925
2023-06-22 00:00:00+00:00,0.006916038996632011
2023-06-23 00:00:00+00:00,-0.0023614339055838237
2023-06-24 00:00:00+00:00,0.0033737575832229008
2023-06-25 00:00:00+00:00,-0.008022517947767297
2023-06-26 00:00:00+00:00,0.007262531144138952
2023-06-27 00:00:00+00:00,-0.009603518156563037
2023-06-28 00:00:00+00:00,0.02263031120412364
2023-06-29 00:00:00+00:00,-0.0001810452291485354
2023-06-30 00:00:00+00:00,-0.01798263403173596
2023-07-01 00:00:00+00:00,-0.01114913113686785
2023-07-02 00:00:00+00:00,0.003212340264969123
2023-07-03 00:00:00+00:00,-0.007441659499293232
2023-07-04 00:00:00+00:00,0.0026300400397192138
2023-07-05 00:00:00+00:00,0.00958980222304343
2023-07-06 00:00:00+00:00,0.011258501952618898
2023-07-07 00:00:00+00:00,-0.0005360360615543829
2023-07-08 00:00:00+00:00,-0.003310868016799121
2023-07-09 00:00:00+00:00,0.0023947588077979005
2023-07-10 00:00:00+00:00,0.006182099315079903
2023-07-11 00:00:00+00:00,-0.0019903664207002454
2023-07-12 00:00:00+00:00,-0.00946838036537389
2023-07-13 00:00:00+00:00,-0.021336482918193785
2023-07-14 00:00:00+00:00,-0.016580756028649862
2023-07-15 00:00:00+00:00,-0.0034507015453533875
2023-07-16 00:00:00+00:00,0.009040828982790763
2023-07-17 00:00:00+00:00,-0.014719146246225336
2023-07-18 00:00:00+00:00,0.009196323390172064
2023-07-19 00:00:00+00:00,-0.002130358862874339
2023-07-20 00:00:00+00:00,-0.010673042019718009
2023-07-21 00:00:00+00:00,0.0010460194213484904
2023-07-22 00:00:00+00:00,0.008793351106488056
2023-07-23 00:00:00+00:00,2.027752414916935e-05
2023-07-24 00:00:00+00:00,0.006496629332047265
2023-07-25 00:00:00+00:00,0.005402790971365365
2023-07-26 00:00:00+00:00,-0.0022028620170046432
2023-07-27 00:00:00+00:00,-0.0048886234514648776
2023-07-28 00:00:00+00:00,-0.0029268636403875863
2023-07-29 00:00:00+00:00,-0.003393102401105305
2023-07-30 00:00:00+00:00,0.0008144016800219776
2023-07-31 00:00:00+00:00,-0.009390462712234197
2023-08-01 00:00:00+00:00,0.0036549754721047676
2023-08-02 00:00:00+00:00,-0.00181234760767534
2023-08-03 00:00:00+00:00,0.005093446519466574
2023-08-04 00:00:00+00:00,0.0015463244505396752
2023-08-05 00:00:00+00:00,0.008056045372431085
2023-08-06 00:00:00+00:00,-0.015276052757967803
2023-08-07 00:00:00+00:00,0.0009995586657217666
2023-08-08 00:00:00+00:00,0.015378110205121576
2023-08-09 00:00:00+00:00,-0.004589198139258432
2023-08-10 00:00:00+00:00,-0.0025229225354496117
2023-08-11 00:00:00+00:00,-0.01972131235794628
2023-08-12 00:00:00+00:00,-0.011602619900896954
2023-08-13 00:00:00+00:00,0.0005307243526402286
2023-08-14 00:00:00+00:00,-0.003952608089763212
2023-08-15 00:00:00+00:00,0.03126593465873535
2023-08-16 00:00:00+00:00,0.019026014037621015
2023-08-17 00:00:00+00:00,0.0045793320112019024
2023-08-18 00:00:00+00:00,-0.02564494089043225
2023-08-19 00:00:00+00:00,-0.008086500562989325
2023-08-20 00:00:00+00:00,0.002567415413141625
2023-08-21 00:00:00+00:00,0.005392022732762428
2023-08-22 00:00:00+00:00,-0.0009098771225429646
2023-08-23 00:00:00+00:00,-0.014766404789616865
2023-08-24 00:00:00+00:00,0.011087460070082827
2023-08-25 00:00:00+00:00,0.005916528993688908
2023-08-26 00:00:00+00:00,0.003214875090902567
2023-08-27 00:00:00+00:00,0.001992211633894364
2023-08-28 00:00:00+00:00,0.005805670403034928
2023-08-29 00:00:00+00:00,0.0035897486590865564
2023-08-30 00:00:00+00:00,-0.0025275928049855504
2023-08-31 00:00:00+00:00,-0.012768324501797566
2023-09-01 00:00:00+00:00,0.005596640249676037
2023-09-02 00:00:00+00:00,0.00036411896361579103
2023-09-03 00:00:00+00:00,0.00880351026519983
2023-09-04 00:00:00+00:00,-0.003089485048428484
2023-09-05 00:00:00+00:00,-0.016780559580163456
2023-09-06 00:00:00+00:00,0.0005294816875178132
2023-09-07 00:00:00+00:00,0.011816215874525844
2023-09-08 00:00:00+00:00,-0.006943622103009054
2023-09-09 00:00:00+00:00,0.0011330818060998331
2023-09-10 00:00:00+00:00,0.013121602243471165
2023-09-11 00:00:00+00:00,-0.0015959627674570172
2023-09-12 00:00:00+00:00,0.014538454515255901
2023-09-13 00:00:00+00:00,-0.008570078547222713
2023-09-14 00:00:00+00:00,-0.0038781901996147172
2023-09-15 00:00:00+00:00,-0.014858515693331565
2023-09-16 00:00:00+00:00,0.010717451024991062
2023-09-17 00:00:00+00:00,0.029620535752918436
2023-09-18 00:00:00+00:00,-0.0014529821314024126
2023-09-19 00:00:00+00:00,-0.0022667296458225737
2023-09-20 00:00:00+00:00,-0.0008727899718067098
2023-09-21 00:00:00+00:00,-0.0004283475374420579
2023-09-22 00:00:00+00:00,-0.012089763706941934
2023-09-23 00:00:00+00:00,0.0035271315097282698
2023-09-24 00:00:00+00:00,-0.010100955560337114
2023-09-25 00:00:00+00:00,-0.006448384292717098
2023-09-26 00:00:00+00:00,-0.006903630549747414
2023-09-27 00:00:00+00:00,-0.0032642987551490146
2023-09-28 00:00:00+00:00,0.008976545477015442
2023-09-29 00:00:00+00:00,-0.007218947593886921
2023-09-30 00:00:00+00:00,-0.003829989742482516
2023-10-01 00:00:00+00:00,0.004646975759149412
2023-10-02 00:00:00+00:00,0.01360727520772883
2023-10-03 00:00:00+00:00,0.021011667834394517
2023-10-04 00:00:00+00:00,0.01294843623359606
2023-10-05 00:00:00+00:00,-0.007804842922232138
2023-10-06 00:00:00+00:00,-0.006970328810305333
2023-10-07 00:00:00+00:00,0.006900697731583436
2023-10-08 00:00:00+00:00,0.009009561930705196
2023-10-09 00:00:00+00:00,-0.006456301002787356
2023-10-10 00:00:00+00:00,-0.004420043655346034
2023-10-11 00:00:00+00:00,-0.009608143476282895
2023-10-12 00:00:00+00:00,-0.0013949973863135753
2023-10-13 00:00:00+00:00,-0.004880500890459404
2023-10-14 00:00:00+00:00,-0.0014412574902196197
2023-10-15 00:00:00+00:00,0.006095263300202471
2023-10-16 00:00:00+00:00,0.027747659878188138
2023-10-17 00:00:00+00:00,0.0036715140478781913
2023-10-18 00:00:00+00:00,0.0147404117191413
2023-10-19 00:00:00+00:00,0.013600872117189933
2023-10-20 00:00:00+00:00,0.007645614640850624
2023-10-21 00:00:00+00:00,-0.009717836666479254
2023-10-22 00:00:00+00:00,-0.00739423805836414
2023-10-23 00:00:00+00:00,0.019037876717050418
2023-10-24 00:00:00+00:00,0.015218409410968133
2023-10-25 00:00:00+00:00,-0.010399412954693557
2023-10-26 00:00:00+00:00,-0.0028703935797349945
2023-10-27 00:00:00+00:00,-0.004634674488972303
2023-10-28 00:00:00+00:00,-0.0068718523643215325
2023-10-29 00:00:00+00:00,-0.021130038362315907
2023-10-30 00:00:00+00:00,-0.03647944410716152
2023-10-31 00:00:00+00:00,0.01077362736989754
2023-11-01 00:00:00+00:00,-0.009284898624732366
2023-11-02 00:00:00+00:00,0.02073420946979731
2023-11-03 00:00:00+00:00,-0.029343556910752678
2023-11-04 00:00:00+00:00,-0.054757438907272867
2023-11-05 00:00:00+00:00,-0.0038491827548062497
2023-11-06 00:00:00+00:00,0.002162636569491427
2023-11-07 00:00:00+00:00,0.01619357871880421
2023-11-08 00:00:00+00:00,-0.013131192725175994
2023-11-09 00:00:00+00:00,0.02815969749359514
2023-11-10 00:00:00+00:00,-0.033766287764284655
2023-11-11 00:00:00+00:00,-0.006690466343436738
2023-11-12 00:00:00+00:00,-0.020292068751047356
2023-11-13 00:00:00+00:00,-0.0036175842386766796
2023-11-14 00:00:00+00:00,-0.0239368467348079
2023-11-15 00:00:00+00:00,0.014422058263318258
2023-11-16 00:00:00+00:00,0.001594222904935318
2023-11-17 00:00:00+00:00,0.006475976470070653
2023-11-18 00:00:00+00:00,0.03053765194938585
2023-11-19 00:00:00+00:00,-0.004337536554165901
2023-11-20 00:00:00+00:00,0.008551323179535648
2023-11-21 00:00:00+00:00,0.017528526932207644
2023-11-22 00:00:00+00:00,-0.04346474920388163
2023-11-23 00:00:00+00:00,-0.007944926922587345
2023-11-24 00:00:00+00:00,-0.012193622360248974
2023-11-25 00:00:00+00:00,-0.010227895870498601
2023-11-26 00:00:00+00:00,0.013231873146858133
2023-11-27 00:00:00+00:00,0.019125336614466693
2023-11-28 00:00:00+00:00,0.003866065489766662
2023-11-29 00:00:00+00:00,0.011049810102178493
2023-11-30 00:00:00+00:00,-0.002009653977990693
2023-12-01 00:00:00+00:00,-0.0016471521067601776
2023-12-02 00:00:00+00:00,-0.01182971806557641
2023-12-03 00:00:00+00:00,0.003907307031366711
2023-12-04 00:00:00+00:00,0.0010049389572801784
2023-12-05 00:00:00+00:00,0.01876846270914944
2023-12-06 00:00:00+00:00,0.028960152989271282
2023-12-07 00:00:00+00:00,-0.03172982709869486
2023-12-08 00:00:00+00:00,0.0054223714420188005
2023-12-09 00:00:00+00:00,0.00729567718988201
2023-12-10 00:00:00+00:00,-0.008301818578803756
2023-12-11 00:00:00+00:00,-0.0015510875403432708
2023-12-12 00:00:00+00:00,-0.019999341955163685
2023-12-13 00:00:00+00:00,0.017617653787906373
2023-12-14 00:00:00+00:00,-0.010804157190593544
2023-12-15 00:00:00+00:00,0.023294784594591514
2023-12-16 00:00:00+00:00,-0.028911290765355913
2023-12-17 00:00:00+00:00,-0.00979698133281569
2023-12-18 00:00:00+00:00,0.012485611176566613
2023-12-19 00:00:00+00:00,-0.004848896770013461
2023-12-20 00:00:00+00:00,-0.010751045083701597
2023-12-21 00:00:00+00:00,-0.019230765621095817
2023-12-22 00:00:00+00:00,-0.014518924900409748
2023-12-23 00:00:00+00:00,-0.006563362147438658
2023-12-24 00:00:00+00:00,0.00032940036999608817
2023-12-25 00:00:00+00:00,-0.04298395130863502
2023-12-26 00:00:00+00:00,-0.00320177478658099
2023-12-27 00:00:00+00:00,0.005105868763677992
2023-12-28 00:00:00+00:00,0.016944624818731397
2023-12-29 00:00:00+00:00,-0.007325305424013358
2023-12-30 00:00:00+00:00,0.009434727801099286
2023-12-31 00:00:00+00:00,0.007464823504144434
2024-01-01 00:00:00+00:00,-0.021276528209016498
2024-01-02 00:00:00+00:00,0.004737005825223978
2024-01-03 00:00:00+00:00,0.004503928202449218
2024-01-04 00:00:00+00:00,-0.0018948721409993876
2024-01-05 00:00:00+00:00,0.011010380421503435
2024-01-06 00:00:00+00:00,-0.003951896615016073
2024-01-07 00:00:00+00:00,0.014552265709546479
2024-01-08 00:00:00+00:00,0.0032304433731566743
2024-01-09 00:00:00+00:00,0.0012211564793003222
2024-01-10 00:00:00+00:00,-0.03578413554533755
2024-01-11 00:00:00+00:00,-0.01679924883891525
2024-01-12 00:00:00+00:00,-0.023974465458182534
2024-01-13 00:00:00+00:00,-0.008399174375751415
2024-01-14 00:00:00+00:00,-0.005369332481867326
2024-01-15 00:00:00+00:00,0.005269737402463233
2024-01-16 00:00:00+00:00,-0.008219152553541925
2024-01-17 00:00:00+00:00,0.002647661523369406
2024-01-18 00:00:00+00:00,0.009740721547997171
2024-01-19 00:00:00+00:00,0.003975060483655996
2024-01-20 00:00:00+00:00,0.006557460989046441
2024-01-21 00:00:00+00:00,0.0034547034313945238
2024-01-22 00:00:00+00:00,-0.0031882499169654716
2024-01-23 00:00:00+00:00,-0.0032987630218161224
2024-01-24 00:00:00+00:00,-0.004709712257801553
2024-01-25 00:00:00+00:00,0.011181443461664211
2024-01-26 00:00:00+00:00,-0.004289852898741764
2024-01-27 00:00:00+00:00,-0.0045844697456421035
2024-01-28 00:00:00+00:00,0.009091841415898009
2024-01-29 00:00:00+00:00,-0.004255085943283075
2024-01-30 00:00:00+00:00,0.012946792912124704
2024-01-31 00:00:00+00:00,0.023065720265785638
2024-02-01 00:00:00+00:00,0.005313870736956263
2024-02-02 00:00:00+00:00,-0.007666575156512233
2024-02-03 00:00:00+00:00,0.00971435598543694
2024-02-04 00:00:00+00:00,0.010585249918485046
2024-02-05 00:00:00+00:00,-0.010937644810550711
2024-02-06 00:00:00+00:00,2.2997010955934422e-05
2024-02-07 00:00:00+00:00,-0.008467317183865444
2024-02-08 00:00:00+00:00,0.015141304935646206
2024-02-09 00:00:00+00:00,0.012293360970247224
2024-02-10 00:00:00+00:00,0.0050002942217099566
2024-02-11 00:00:00+00:00,0.003158566914092608
2024-02-12 00:00:00+00:00,0.006494691586822922
2024-02-13 00:00:00+00:00,-0.0065149584644899365
2024-02-14 00:00:00+00:00,-0.025587063844274418
2024-02-15 00:00:00+00:00,0.006897294651645526
2024-02-16 00:00:00+00:00,0.011192034140041617
2024-02-17 00:00:00+00:00,0.002901848597426059
2024-02-18 00:00:00+00:00,-0.017103405879030677
2024-02-19 00:00:00+00:00,-0.0234207444727588
2024-02-20 00:00:00+00:00,0.015845358950825523
2024-02-21 00:00:00+00:00,0.008939076733216868
2024-02-22 00:00:00+00:00,-0.012584939285190406
2024-02-23 00:00:00+00:00,0.005002697862958097
2024-02-24 00:00:00+00:00,-0.00987848060910452
2024-02-25 00:00:00+00:00,-0.0051606317070388985
2024-02-26 00:00:00+00:00,0.013792355624719026
2024-02-27 00:00:00+00:00,0.019397985920896213
2024-02-28 00:00:00+00:00,0.03412845777250097
2024-02-29 00:00:00+00:00,0.0012472778746422358
2024-03-01 00:00:00+00:00,-0.05634842041829631
2024-03-02 00:00:00+00:00,-0.004436012236955022
2024-03-03 00:00:00+00:00,0.0035556520471888386
2024-03-04 00:00:00+00:00,0.04568602686991203
2024-03-05 00:00:00+00:00,-0.006306858288463485
2024-03-06 00:00:00+00:00,-0.045302035729644655
2024-03-07 00:00:00+00:00,-0.006985198616866555
2024-03-08 00:00:00+00:00,0.0010314929188053633
2024-03-09 00:00:00+00:00,-0.05685677639176689
2024-03-10 00:00:00+00:00,0.017001646832902458
2024-03-11 00:00:00+00:00,0.023344060360082974
2024-03-12 00:00:00+00:00,0.0005015335242690872
2024-03-13 00:00:00+00:00,0.006557805081488448
2024-03-14 00:00:00+00:00,-0.021793691410671348
2024-03-15 00:00:00+00:00,0.023932409509418696
2024-03-16 00:00:00+00:00,0.007021698570862574
2024-03-17 00:00:00+00:00,-0.015814008346609676
2024-03-18 00:00:00+00:00,0.029283591618551128
2024-03-19 00:00:00+00:00,-0.022304447843419187
2024-03-20 00:00:00+00:00,-0.02197897061338315
2024-03-21 00:00:00+00:00,0.005375809229307553
2024-03-22 00:00:00+00:00,-0.008425348798517564
2024-03-23 00:00:00+00:00,-0.007398220292582771
2024-03-24 00:00:00+00:00,-0.000717775625920768
2024-03-25 00:00:00+00:00,-0.010276829136142689
2024-03-26 00:00:00+00:00,-0.01020898877095916
2024-03-27 00:00:00+00:00,0.017231500086052873
2024-03-28 00:00:00+00:00,-0.003517377740730977
2024-03-29 00:00:00+00:00,-0.007425944322848163
2024-03-30 00:00:00+00:00,0.002907115939260973
2024-03-31 00:00:00+00:00,-0.00012931940972417977
2024-04-01 00:00:00+00:00,0.002894564007657583
2024-04-02 00:00:00+00:00,0.013101998837253616
2024-04-03 00:00:00+00:00,0.020876960839523184
2024-04-04 00:00:00+00:00,0.003896227762217009
2024-04-05 00:00:00+00:00,0.0007430549096781538
2024-04-06 00:00:00+00:00,-0.0016526037055068388
2024-04-07 00:00:00+00:00,-0.008522929253671917
2024-04-08 00:00:00+00:00,-0.016020155348785117
2024-04-09 00:00:00+00:00,0.014133417833025791
2024-04-10 00:00:00+00:00,0.0069048758145478385
2024-04-11 00:00:00+00:00,0.005732111107865829
2024-04-12 00:00:00+00:00,0.060791298626641344
2024-04-13 00:00:00+00:00,0.026129263431255895
2024-04-14 00:00:00+00:00,-0.05938347095664177
2024-04-15 00:00:00+00:00,0.01197709863654534
2024-04-16 00:00:00+00:00,0.009436258902882043
2024-04-17 00:00:00+00:00,-0.008645435628104405
2024-04-18 00:00:00+00:00,0.0055977444649262945
2024-04-19 00:00:00+00:00,-0.003932106836623929
2024-04-20 00:00:00+00:00,-0.043847301050682054
2024-04-21 00:00:00+00:00,0.012790321000714684
2024-04-22 00:00:00+00:00,-3.4073632799161436e-05
2024-04-23 00:00:00+00:00,0.006762981387264069
2024-04-24 00:00:00+00:00,0.012228033727198035
2024-04-25 00:00:00+00:00,0.0030896464444122983
2024-04-26 00:00:00+00:00,0.0018355384332734417
2024-04-27 00:00:00+00:00,-0.021341046942605975
2024-04-28 00:00:00+00:00,0.0008913558085248543
2024-04-29 00:00:00+00:00,0.015999850578944444
2024-04-30 00:00:00+00:00,0.01928811174129856
2024-05-01 00:00:00+00:00,-0.02548783176512045
2024-05-02 00:00:00+00:00,-0.004416904174882298
2024-05-03 00:00:00+00:00,0.0013118328346912668
2024-05-04 00:00:00+00:00,0.014797526891896586
2024-05-05 00:00:00+00:00,-0.008355508653059706
2024-05-06 00:00:00+00:00,0.0029887503990706572
2024-05-07 00:00:00+00:00,0.0051023182071536985
2024-05-08 00:00:00+00:00,0.004076575365080385
2024-05-09 00:00:00+00:00,0.0015008967601374663
2024-05-10 00:00:00+00:00,0.008411848259764399
2024-05-11 00:00:00+00:00,-0.0033676493364541843
2024-05-12 00:00:00+00:00,0.006481409671730011
2024-05-13 00:00:00+00:00,0.024248870861399242
2024-05-14 00:00:00+00:00,0.005147823158509193
2024-05-15 00:00:00+00:00,0.002935394049219478
2024-05-16 00:00:00+00:00,0.0004001219474435544
2024-05-17 00:00:00+00:00,-0.009019038807396964
2024-05-18 00:00:00+00:00,-0.0059251729166143385
2024-05-19 00:00:00+00:00,0.010550567698030477
2024-05-20 00:00:00+00:00,0.0016217686443041493
2024-05-21 00:00:00+00:00,-0.005261942566998802
2024-05-22 00:00:00+00:00,-0.004605947791284655
2024-05-23 00:00:00+00:00,0.005973032501078516
2024-05-24 00:00:00+00:00,0.0041922517970948495
2024-05-25 00:00:00+00:00,-0.010618937627246146
2024-05-26 00:00:00+00:00,0.0034070977903107916
2024-05-27 00:00:00+00:00,-0.010827608777271493
2024-05-28 00:00:00+00:00,-0.004756499878759801
2024-05-29 00:00:00+00:00,0.004814265581979404
2024-05-30 00:00:00+00:00,0.008048450205001279
2024-05-31 00:00:00+00:00,-0.012060275132557478
2024-06-01 00:00:00+00:00,-0.004182851753859009
2024-06-02 00:00:00+00:00,0.005038070344769059
2024-06-03 00:00:00+00:00,0.004140200233067709
2024-06-04 00:00:00+00:00,0.004177295947853822
2024-06-05 00:00:00+00:00,-0.0006295117949067737
2024-06-06 00:00:00+00:00,0.003362063732794376
2024-06-07 00:00:00+00:00,0.021561590360513486
2024-06-08 00:00:00+00:00,0.01655822384812849
2024-06-09 00:00:00+00:00,-0.004039234076789227
2024-06-10 00:00:00+00:00,0.011354178948666116
2024-06-11 00:00:00+00:00,0.0069189591514213465
2024-06-12 00:00:00+00:00,-0.027854609324545376
2024-06-13 00:00:00+00:00,0.019127716296768838
2024-06-14 00:00:00+00:00,0.01202927795803317
2024-06-15 00:00:00+00:00,-0.006023173427743186
2024-06-16 00:00:00+00:00,0.005691422789223067
2024-06-17 00:00:00+00:00,0.03706133956620676
2024-06-18 00:00:00+00:00,0.004256443982903841
2024-06-19 00:00:00+00:00,-0.014263802826224671
2024-06-20 00:00:00+00:00,0.0015027626116284063
2024-06-21 00:00:00+00:00,-0.0022295701660853128
2024-06-22 00:00:00+00:00,0.0032202610947788452
2024-06-23 00:00:00+00:00,0.007856725594495908
2024-06-24 00:00:00+00:00,-0.054592147425539854
2024-06-25 00:00:00+00:00,0.013839555647641834
2024-06-26 00:00:00+00:00,0.005739122038885965
2024-06-27 00:00:00+00:00,0.013119858190233095
2024-06-28 00:00:00+00:00,0.007737050571133441
2024-06-29 00:00:00+00:00,0.016633919702112167
2024-06-30 00:00:00+00:00,0.0004588247271126978
2024-07-01 00:00:00+00:00,0.016929424940517725
2024-07-02 00:00:00+00:00,-0.020007835572125134
2024-07-03 00:00:00+00:00,0.012209974262872755
2024-07-04 00:00:00+00:00,0.014114983159624603
2024-07-05 00:00:00+00:00,-0.0005055251340416448
2024-07-06 00:00:00+00:00,-0.017288389397702712
2024-07-07 00:00:00+00:00,0.00386870910809388
2024-07-08 00:00:00+00:00,-0.01738826785767929
2024-07-09 00:00:00+00:00,0.003570310588153326
2024-07-10 00:00:00+00:00,-0.001297222001577952
2024-07-11 00:00:00+00:00,0.013677789674356651
2024-07-12 00:00:00+00:00,-0.004809025496561975
2024-07-13 00:00:00+00:00,-0.013406040764252386
2024-07-14 00:00:00+00:00,0.00594216910484076
2024-07-15 00:00:00+00:00,0.0007300945700916273
2024-07-16 00:00:00+00:00,0.011733101701243235
2024-07-17 00:00:00+00:00,-0.009197307074707974
2024-07-18 00:00:00+00:00,0.003835936417755825
2024-07-19 00:00:00+00:00,0.006009900819781433
2024-07-20 00:00:00+00:00,0.005438042658640457
2024-07-21 00:00:00+00:00,0.002941944981315477
2024-07-22 00:00:00+00:00,0.020018333739187287
2024-07-23 00:00:00+00:00,-0.008084193196673563
2024-07-24 00:00:00+00:00,0.012893182594106925
2024-07-25 00:00:00+00:00,0.02338366201839554
2024-07-26 00:00:00+00:00,-0.00590835685453453
2024-07-27 00:00:00+00:00,0.0013781729246726377
2024-07-28 00:00:00+00:00,0.014246784132040618
2024-07-29 00:00:00+00:00,-0.016597178802988725
2024-07-30 00:00:00+00:00,-4.311101616052938e-05
2024-07-31 00:00:00+00:00,-0.0009041297924614224
2024-08-01 00:00:00+00:00,0.02077432431115151
2024-08-02 00:00:00+00:00,-0.012515202760639381
2024-08-03 00:00:00+00:00,0.03525433148839348
2024-08-04 00:00:00+00:00,-0.0044569083752027585
2024-08-05 00:00:00+00:00,0.009943788905913287
2024-08-06 00:00:00+00:00,-0.007096472024494795
2024-08-07 00:00:00+00:00,0.01004641268897428
2024-08-08 00:00:00+00:00,0.013137231189200767
2024-08-09 00:00:00+00:00,0.006267158016235113
2024-08-10 00:00:00+00:00,0.004000977678633562
2024-08-11 00:00:00+00:00,0.0005616721186455689
2024-08-12 00:00:00+00:00,-0.03625196910642598
2024-08-13 00:00:00+00:00,0.010593310422021421
2024-08-14 00:00:00+00:00,-0.011571954782350789
2024-08-15 00:00:00+00:00,0.0019610347639442633
2024-08-16 00:00:00+00:00,0.0078042880238208615
