time,Baseline (equal weight),Spread-weighted legs,Conviction sizing 50–100%,Conviction sizing 70–100%,Vol target 15%,Vol target 20%,sample
2020-11-21 00:00:00+00:00,1.1000416519207634,1.083370147355709,1.0649857428550937,1.0797027150207112,1.016169457504013,1.01136596045437,in_sample
2020-11-22 00:00:00+00:00,1.076122069371548,1.061085635190095,1.0493665648782704,1.06081077292703,1.0088317563994769,1.001628606682235,in_sample
2020-11-23 00:00:00+00:00,1.1214038172825556,1.1035781854189792,1.08420131521858,1.099794551926355,1.0213269828661111,1.0181699525793573,in_sample
2020-11-24 00:00:00+00:00,1.1568362552213258,1.1412338164337046,1.1095003545191897,1.1290921538215066,1.0308241393245785,1.030793685563572,in_sample
2020-11-25 00:00:00+00:00,1.1315407576942234,1.1143669580023596,1.0891468057321303,1.1067888432166118,1.0242512316434,1.0220300675675993,in_sample
2020-11-26 00:00:00+00:00,1.0780466044179657,1.062933346753822,1.0454911740721253,1.0592415852919488,1.010142030241082,1.0032585948181525,in_sample
2020-11-27 00:00:00+00:00,1.0759744367287356,1.061709283461239,1.043711301424795,1.0573452076129932,1.0095858458651026,1.0025220690111538,in_sample
2020-11-28 00:00:00+00:00,1.0891752877097043,1.0735838383592682,1.0529295258854083,1.0681373099104867,1.0130721282486004,1.0071379221917112,in_sample
2020-11-29 00:00:00+00:00,1.0962578250910722,1.0800243847740736,1.057698293291689,1.0738181902358965,1.0149630641042537,1.0096444014515875,in_sample
2020-11-30 00:00:00+00:00,1.1110451063019027,1.0903757551695943,1.0687609867867078,1.086350805552004,1.0190228184759742,1.0150290417636545,in_sample
2020-12-01 00:00:00+00:00,1.0965436043692514,1.074763100230842,1.0579301258930576,1.0740736600035696,1.0150673151905605,1.0097757073774285,in_sample
2020-12-02 00:00:00+00:00,1.130806809636524,1.1036961352619206,1.084427832852574,1.1036393287816628,1.0245946690631356,1.0224126236385713,in_sample
2020-12-03 00:00:00+00:00,1.1433411752182898,1.1153293733412912,1.0933823054236764,1.1140004853152656,1.0280473971948958,1.027006456932839,in_sample
2020-12-04 00:00:00+00:00,1.1061052204182775,1.0816164476976895,1.0648733417846274,1.0820603880039468,1.0179547654141616,1.0135632401647643,in_sample
2020-12-05 00:00:00+00:00,1.1330022370149737,1.1053642688658125,1.0862211552138112,1.1056007367875258,1.0256534092498406,1.0237838153233476,in_sample
2020-12-06 00:00:00+00:00,1.1154909132084765,1.0850259849693962,1.0735904143925854,1.0910519571458517,1.0209624034180276,1.0175405421020876,in_sample
2020-12-07 00:00:00+00:00,1.1049598188441576,1.0732665778809702,1.0654180343582118,1.0819486280099904,1.018146262034913,1.0137982717109129,in_sample
2020-12-08 00:00:00+00:00,1.0558874944484067,1.0240817349363858,1.0278579979350528,1.0398427962468144,1.0050329795033894,0.9963885619764846,in_sample
2020-12-09 00:00:00+00:00,1.0721720535934334,1.0376407261336498,1.040024297679687,1.053642534441091,1.0095193714339952,1.0023189671742763,in_sample
2020-12-10 00:00:00+00:00,1.061987829834361,1.0285358601985717,1.0331541057252787,1.045463156580527,1.0068689140928218,0.9988102299277314,in_sample
2020-12-11 00:00:00+00:00,1.0539384675802257,1.0235112507087205,1.0276542616826465,1.03895428966244,1.004771801946458,0.9960364599618817,in_sample
2020-12-12 00:00:00+00:00,1.081133433951471,1.048484143329715,1.046181218229094,1.0609160271673426,1.0118609721877752,1.0054065106441028,in_sample
2020-12-13 00:00:00+00:00,1.0950280333933142,1.0607835117453157,1.05503509511729,1.0717570811806663,1.0159421922734968,1.010813426361235,in_sample
2020-12-14 00:00:00+00:00,1.109883783122766,1.0724684915991154,1.0652312616284296,1.083787762075401,1.0202031311649153,1.0164659976369192,in_sample
2020-12-15 00:00:00+00:00,1.133764600364802,1.0953736815709207,1.0819130017462175,1.103298894164214,1.0275164295519021,1.0261813427662196,in_sample
2020-12-16 00:00:00+00:00,1.152328878946673,1.112236968791819,1.0926770513487585,1.1171111590846456,1.033377792284559,1.033986338587793,in_sample
2020-12-17 00:00:00+00:00,1.1469872196094988,1.1069738504214377,1.0895688249794109,1.1131331575783492,1.0316657578370958,1.0317022817235488,in_sample
2020-12-18 00:00:00+00:00,1.1609641434070168,1.1197758686046557,1.097621797126833,1.1234951932311066,1.0366383613664645,1.0383326544883504,in_sample
2020-12-19 00:00:00+00:00,1.1777921523665449,1.135760951074903,1.109648559820313,1.1373953101919785,1.0425683569853164,1.0462522380467674,in_sample
2020-12-20 00:00:00+00:00,1.1803269431397327,1.1446811365391805,1.1109924514382106,1.139200947769776,1.0434511128942934,1.0474334048441012,in_sample
2020-12-21 00:00:00+00:00,1.1734896447931868,1.1414652676834225,1.1059729475034588,1.1334731503471596,1.041080254389434,1.0442601957811355,in_sample
2020-12-22 00:00:00+00:00,1.1696439212211895,1.1351955310150508,1.1032352302703565,1.130303842621337,1.0397298597130122,1.0424541699046657,in_sample
2020-12-23 00:00:00+00:00,1.0964080229224857,1.0687239863138247,1.0550850517993242,1.0723958315368716,1.0137102655013213,1.0076704752339602,in_sample
2020-12-24 00:00:00+00:00,1.156106590594661,1.1284149478859353,1.0950012359499206,1.120094933890727,1.0369374357599181,1.0384555157455053,in_sample
2020-12-25 00:00:00+00:00,1.1545298721873978,1.1280019222334823,1.0940305377442503,1.1188881258779821,1.03643606162413,1.037786038213167,in_sample
2020-12-26 00:00:00+00:00,1.149028066360439,1.1210774607189185,1.0904898774882532,1.1145826777394536,1.0349000346071682,1.0357353345868405,in_sample
2020-12-27 00:00:00+00:00,1.1556423934057432,1.1277007249843987,1.093651742010489,1.1190881280552354,1.036780158698398,1.038244190050591,in_sample
2020-12-28 00:00:00+00:00,1.1917926389777052,1.1588073986546612,1.1108446212815606,1.143646490114969,1.047142583025531,1.0520802661138668,in_sample
2020-12-29 00:00:00+00:00,1.1985384784696225,1.1664141409270512,1.1140426570875477,1.1482113002041794,1.0490204051821743,1.0545958352016571,in_sample
2020-12-30 00:00:00+00:00,1.1903828995464965,1.1578990677750676,1.1099692187443841,1.1425670267158317,1.0465363992741463,1.0512662243605566,in_sample
2020-12-31 00:00:00+00:00,1.2036814102331357,1.1743673685959353,1.116213759201608,1.1515295174569773,1.0506194100923918,1.0567348430279973,in_sample
2021-01-01 00:00:00+00:00,1.2418686403075299,1.2242878559468768,1.1338769208372246,1.1770757970084338,1.0623065276437553,1.0724083707424767,in_sample
2021-01-02 00:00:00+00:00,1.2972980667645466,1.3073893461343966,1.1667613234821521,1.2185731320821538,1.0790855757891005,1.0949931786937444,in_sample
2021-01-03 00:00:00+00:00,1.3340706459785525,1.3376482122103794,1.1886160818079616,1.2460847155408714,1.089744542894857,1.109414643848553,in_sample
2021-01-04 00:00:00+00:00,1.3606540229991038,1.3646681908021026,1.2040386773714111,1.2657177246190539,1.0968496627965925,1.1190591354457557,in_sample
2021-01-05 00:00:00+00:00,1.3780080468883344,1.3819122970966542,1.2171409111404383,1.2804390519459798,1.1013584644102767,1.1251925990756955,in_sample
2021-01-06 00:00:00+00:00,1.4093509425836173,1.4066623247335506,1.2409430736483125,1.3071125295205122,1.1094454727973864,1.1362086212941727,in_sample
2021-01-07 00:00:00+00:00,1.417902284208644,1.4190464249160157,1.2476202851808678,1.314504882427718,1.1116217005194529,1.139180254433236,in_sample
2021-01-08 00:00:00+00:00,1.4849856472995113,1.5006066261337538,1.3013487979040337,1.3733467955955676,1.1286669267748446,1.1624706540040197,in_sample
2021-01-09 00:00:00+00:00,1.5363370294184926,1.5535120218395286,1.3425640894877575,1.418440475642297,1.141288657391061,1.1798036582128248,in_sample
2021-01-10 00:00:00+00:00,1.5367294603841772,1.5480225300628674,1.342859409536395,1.4187726083852725,1.141373295599622,1.1799203175317312,in_sample
2021-01-11 00:00:00+00:00,1.4673898953024127,1.4852368387871107,1.2865864326529082,1.3574932521474445,1.125807680331595,1.1584652443254044,in_sample
2021-01-12 00:00:00+00:00,1.493598857139593,1.5184978568581915,1.3077436639389846,1.3805856477614327,1.1318981478260208,1.166821431665096,in_sample
2021-01-13 00:00:00+00:00,1.5714484361640753,1.5848202179213504,1.3696095434899807,1.44855638713972,1.1479222979287826,1.1888461716119212,in_sample
2021-01-14 00:00:00+00:00,1.5991195547423933,1.614936532662869,1.3914851369579058,1.4726411743433006,1.1548708827909036,1.1984412444100927,in_sample
2021-01-15 00:00:00+00:00,1.5891192731149038,1.6076963495230647,1.3835284807589594,1.4639050117466499,1.152358671931669,1.1949652574367429,in_sample
2021-01-16 00:00:00+00:00,1.6411412997848196,1.6672887591239431,1.424904095238408,1.509341803754587,1.1656583586096998,1.21335381868611,in_sample
2021-01-17 00:00:00+00:00,1.6748621088575797,1.6975720800369707,1.4518469360430974,1.538870544943087,1.1740716242249287,1.2250305023804464,in_sample
2021-01-18 00:00:00+00:00,1.6824989362463931,1.6980623286017047,1.4579397265198055,1.5455520401084941,1.1759383903157565,1.2276275562056571,in_sample
2021-01-19 00:00:00+00:00,1.691714957971092,1.7063779632348537,1.4652831411897025,1.553609216317586,1.1782094166122778,1.230788690593237,in_sample
2021-01-20 00:00:00+00:00,1.7212407026605452,1.7349003067760347,1.4887629609582247,1.5793924609535102,1.1854412326505381,1.2408614187708071,in_sample
2021-01-21 00:00:00+00:00,1.5981336172192997,1.6112325502113483,1.3911613349666079,1.4720818350239242,1.1548450372730057,1.198159300932635,in_sample
2021-01-22 00:00:00+00:00,1.6635739885733325,1.6712051003940156,1.4433127147517768,1.5293042962111827,1.1718518987248596,1.2216856080076557,in_sample
2021-01-23 00:00:00+00:00,1.7194796443497815,1.7183904225040452,1.486810722991871,1.5775154187395377,1.1824078972424021,1.2363588063086406,in_sample
2021-01-24 00:00:00+00:00,1.7427169677255252,1.7396045303495822,1.5049428122165285,1.5975858927979116,1.186719320166017,1.2423696656877816,in_sample
2021-01-25 00:00:00+00:00,1.7543898633565016,1.7504934455923735,1.5141756658683039,1.6077469424257727,1.1888519679949445,1.2453465414327933,in_sample
2021-01-26 00:00:00+00:00,1.7559121076632542,1.7526348423427605,1.515369945388187,1.6090657939880597,1.1891288533371538,1.2457332654461848,in_sample
2021-01-27 00:00:00+00:00,1.708336813773438,1.702653178134226,1.47802117109435,1.5678323213215746,1.1804797378180083,1.2336521626695327,in_sample
2021-01-28 00:00:00+00:00,2.0964547929959,2.2584285308806975,1.783018632890273,1.904429275593926,1.2524435904746831,1.33392592947786,in_sample
2021-01-29 00:00:00+00:00,2.1417632006113716,2.318830893948841,1.8174635801423606,1.942966861867698,1.2592707367551639,1.3436210114409741,in_sample
2021-01-30 00:00:00+00:00,2.1163031586072742,2.2669169339638495,1.7978908769084543,1.9211735484279606,1.2572111997365016,1.3406910222746566,in_sample
2021-01-31 00:00:00+00:00,2.149102779454345,2.328959838415059,1.8232836657683693,1.9493641011097718,1.2598962079751104,1.344508748833239,in_sample
2021-02-01 00:00:00+00:00,2.171549963367884,2.3266935134834204,1.8407534722976355,1.9687151820289273,1.2616959901422835,1.347069618905383,in_sample
2021-02-02 00:00:00+00:00,2.1803804363768777,2.3344678418878457,1.847577612668755,1.9762965613642194,1.2624242227548694,1.3481062976146498,in_sample
2021-02-03 00:00:00+00:00,2.24986958090676,2.427241125699147,1.9012592262680366,2.035943478089814,1.2681301759129828,1.3562305939726111,in_sample
2021-02-04 00:00:00+00:00,2.3179954839187045,2.5324110448779753,1.9537339488412993,2.0943179753533085,1.2736182092355657,1.3640563296730432,in_sample
2021-02-05 00:00:00+00:00,2.4236147057190753,2.630889145083006,2.035390649648862,2.185008390132716,1.2818983417407441,1.3758804562151195,in_sample
2021-02-06 00:00:00+00:00,2.4618067369698453,2.68551652893245,2.0647426688600663,2.2176869698964854,1.284793821928221,1.3800241385146044,in_sample
2021-02-07 00:00:00+00:00,2.621787591559905,2.895651458482575,2.1872701529471734,2.354295819511911,1.2967148049361041,1.3970969108405809,in_sample
2021-02-08 00:00:00+00:00,2.77907313717946,3.0660533973693784,2.3067334181276626,2.487942596660716,1.307817153834852,1.4130459921039604,in_sample
2021-02-09 00:00:00+00:00,2.8401036193450486,3.0928888688736698,2.35266611863117,2.5395220244381336,1.311862823380265,1.418874245306645,in_sample
2021-02-10 00:00:00+00:00,3.069678356443147,3.381370156468482,2.5255726048400153,2.733616674760163,1.3267007060716747,1.440271898811783,in_sample
2021-02-11 00:00:00+00:00,3.1060163019817835,3.386844279944928,2.552709865779519,2.7641841892693773,1.32888645577963,1.4434357109841365,in_sample
2021-02-12 00:00:00+00:00,3.1762139040137862,3.4564921821533936,2.605076981905642,2.8231962171616454,1.33339851342937,1.4499703702479914,in_sample
2021-02-13 00:00:00+00:00,3.186392095481919,3.4441873955223707,2.6126537435945805,2.8317416866852514,1.3340377910234735,1.450897258506806,in_sample
2021-02-14 00:00:00+00:00,3.1010883092032837,3.362081873533384,2.5491831301262224,2.760142128574739,1.3286972156582593,1.44315272412317,in_sample
2021-02-15 00:00:00+00:00,3.0466760464722293,3.307590736307975,2.5086101692988287,2.714411786504857,1.3252229878770059,1.4381213884382058,in_sample
2021-02-16 00:00:00+00:00,2.9976169545660922,3.232989666311488,2.4719816176037837,2.67314817030714,1.3221243508810419,1.4336379003211952,in_sample
2021-02-17 00:00:00+00:00,3.062183943163044,3.2789938761069584,2.5202180294479164,2.727476511320723,1.3262036859960362,1.4395357716019306,in_sample
2021-02-18 00:00:00+00:00,3.1780318499879225,3.4180169852648015,2.6065175646833665,2.8247886393496464,1.3332946956895535,1.4497984104593775,in_sample
2021-02-19 00:00:00+00:00,3.3493493107479244,3.570753634419967,2.7335827396087025,2.968322147617568,1.3534530145062014,1.479024755965132,in_sample
2021-02-20 00:00:00+00:00,3.241058687455571,3.4622016793583663,2.653786695081162,2.877944626748433,1.3413054837021494,1.4613253371792774,in_sample
2021-02-21 00:00:00+00:00,3.3045326478556265,3.5341034475537008,2.7006254459931665,2.9309667262160506,1.3485959865678667,1.4719158120938562,in_sample
2021-02-22 00:00:00+00:00,3.2494062737076335,3.5059172180349996,2.660083771078998,2.885009185417722,1.3428604762770817,1.463569167760027,in_sample
2021-02-23 00:00:00+00:00,3.129077692871863,3.3936700090286793,2.571572653276228,2.7846781945401613,1.3301339537954875,1.4450751680770966,in_sample
2021-02-24 00:00:00+00:00,3.2324064413278695,3.518876145729176,2.647760676558695,2.870961597340416,1.3410036967192223,1.4608205452376946,in_sample
2021-02-25 00:00:00+00:00,3.1648390539081634,3.4348345628135637,2.5981538445621055,2.814683619561296,1.3345365791126176,1.451427284263287,in_sample
2021-02-26 00:00:00+00:00,3.189808404460892,3.459731726554625,2.61652650644592,2.8355086258081466,1.336958319279867,1.4549390948389898,in_sample
2021-02-27 00:00:00+00:00,3.1868016192152195,3.4437551852548554,2.6143149277284863,2.8330014981023446,1.3366707641968,1.4545218540756435,in_sample
2021-02-28 00:00:00+00:00,3.1266043126027525,3.384179137163429,2.5700696569952375,2.782828004358187,1.330898863369807,1.4461474599044022,in_sample
2021-03-01 00:00:00+00:00,3.315563007697032,3.575185054305488,2.7090722444566118,2.940406721961534,1.3503909410262092,1.4743874405339277,in_sample
2021-03-02 00:00:00+00:00,3.2981941092098315,3.556589267903862,2.6964471836626296,2.926023391755607,1.3485640768248985,1.4717279582046336,in_sample
2021-03-03 00:00:00+00:00,3.413275249751981,3.6574036537308605,2.7804942537839215,3.0215832264003812,1.3597360660168771,1.4879843889026907,in_sample
2021-03-04 00:00:00+00:00,3.423473798863627,3.6609578274026946,2.7879079323671263,3.030028409203983,1.3608563219464185,1.4896189446829324,in_sample
2021-03-05 00:00:00+00:00,3.3767286870726014,3.5894500486051006,2.7539537209396343,2.991337439166288,1.3558260455131472,1.4822772976614693,in_sample
2021-03-06 00:00:00+00:00,3.3535069069675947,3.5618019240378063,2.7370826056553885,2.972113644958473,1.3532747379448609,1.4785582902953567,in_sample
2021-03-07 00:00:00+00:00,3.4631562100309012,3.681815885429055,2.816652759601499,3.0628268808916483,1.365242424129923,1.4959924654641026,in_sample
2021-03-08 00:00:00+00:00,3.5510445579082357,3.7892556606802064,2.8801065658592964,3.135318163246562,1.3748686740614984,1.510056680594236,in_sample
2021-03-09 00:00:00+00:00,3.6942476886997473,3.9392660688021577,2.983186304816411,3.2532217046493845,1.3901714478604477,1.532466632655051,in_sample
2021-03-10 00:00:00+00:00,3.645279058450491,3.881272214107898,2.9480916735142944,3.2130098182073894,1.3850303477159498,1.524910188746681,in_sample
2021-03-11 00:00:00+00:00,3.7445343930450865,3.990615255428348,3.019333069835594,3.2945898687839223,1.3952569625816824,1.5399227784042397,in_sample
2021-03-12 00:00:00+00:00,3.7166638573885273,3.9633970597827304,2.999388398811172,3.2717234743336734,1.3923818424123808,1.535691812918461,in_sample
2021-03-13 00:00:00+00:00,3.78378211446045,4.040419977896387,3.0474599852619213,3.326818554118531,1.3997088822246786,1.546466706902215,in_sample
2021-03-14 00:00:00+00:00,3.6588245938626316,3.8928927170780883,2.958141231903642,3.22436801814425,1.385503267270414,1.5255399643423135,in_sample
2021-03-15 00:00:00+00:00,3.6587797898354637,3.892276215193236,2.958109083254509,3.2243311994054857,1.3854821480498087,1.525508959276443,in_sample
2021-03-16 00:00:00+00:00,3.6747517845850695,3.9060072684449336,2.969569632562235,3.2374565639203507,1.3872393817145114,1.5280887357610595,in_sample
2021-03-17 00:00:00+00:00,3.7005862589602816,3.9294164082519223,2.9880978438889,3.258680425824529,1.3903403995022507,1.5326432300209543,in_sample
2021-03-18 00:00:00+00:00,3.6861723389754277,3.9130549653875035,2.977768452087008,3.246844501291952,1.388543887665874,1.530002714355715,in_sample
2021-03-19 00:00:00+00:00,3.742204068862646,3.9824337191181334,3.0179399181037323,3.2928668443299864,1.395747778145692,1.5405864364701294,in_sample
2021-03-20 00:00:00+00:00,3.733924215123603,3.9722676387492784,3.0120137475017086,3.2860729590647098,1.3946998579278231,1.5390442173582146,in_sample
2021-03-21 00:00:00+00:00,3.722493990119983,3.9556127667098107,3.003830709050154,3.276692689424855,1.3932351118221398,1.5368890974963691,in_sample
2021-03-22 00:00:00+00:00,3.6254880692094575,3.8525345168265224,2.934358988906172,3.1970678095154867,1.3804126811348074,1.5180297259903968,in_sample
2021-03-23 00:00:00+00:00,3.6105191169973723,3.835175329902079,2.923606561290196,3.184758729075139,1.3780208382405092,1.514522669815033,in_sample
2021-03-24 00:00:00+00:00,3.550241004262703,3.7736103832608303,2.8798570516592226,3.1348962654203656,1.3690216648572924,1.50133520392651,in_sample
2021-03-25 00:00:00+00:00,3.5561987245510545,3.774514917791363,2.8833649735465783,3.1392917040777433,1.3699598479234327,1.502707013008456,in_sample
2021-03-26 00:00:00+00:00,3.7413544574353867,3.9537305741833215,2.9915700395068003,3.2753569780915144,1.3987458444859326,1.5448074380454613,in_sample
2021-03-27 00:00:00+00:00,3.7525394330666186,3.95667288342516,2.9979875101159887,3.283489466392896,1.4003955727923614,1.547236769119506,in_sample
2021-03-28 00:00:00+00:00,3.8046787373003164,4.017883502273589,3.027595906408554,3.3211951436158555,1.4073571831385387,1.557492213804001,in_sample
2021-03-29 00:00:00+00:00,3.8445677718713025,4.045169161603141,3.055069101292694,3.3532056154231817,1.4128791333325053,1.5656402466655537,in_sample
2021-03-30 00:00:00+00:00,3.8903282195424764,4.075253165289279,3.08651417771695,3.3898786281716147,1.4192768725996885,1.5750928675331757,in_sample
2021-03-31 00:00:00+00:00,3.88297128141379,4.047660085670841,3.0814046945505056,3.3839474022480815,1.4181407718360555,1.5734117633557412,in_sample
2021-04-01 00:00:00+00:00,3.9785211128414364,4.144130494792431,3.1477320356208245,3.460959212434932,1.432982535280003,1.595367463528267,in_sample
2021-04-02 00:00:00+00:00,4.043501389901078,4.201971428904842,3.1926694562408215,3.5132154899589407,1.4434188006382642,1.6108593277889052,in_sample
2021-04-03 00:00:00+00:00,3.943740713354316,4.102106345637187,3.1234481477551275,3.4328417708962804,1.4279914415344626,1.5879033612050153,in_sample
2021-04-04 00:00:00+00:00,4.071163908557316,4.220100950009505,3.212134847861451,3.535691087375885,1.4480245075329992,1.6176052878964295,in_sample
2021-04-05 00:00:00+00:00,4.177093808905126,4.332846158920752,3.2855799104502355,3.6209958216651184,1.4651383885246678,1.643096112804928,in_sample
2021-04-06 00:00:00+00:00,4.329812350070131,4.474560388264317,3.39103312082085,3.7436818335824062,1.4880507422379268,1.6773565390930563,in_sample
2021-04-07 00:00:00+00:00,4.283964368273254,4.416923621337278,3.359603685567534,3.7070064798126228,1.4814716372820491,1.6674684311982728,in_sample
2021-04-08 00:00:00+00:00,4.4196092081105105,4.546983353698736,3.452364088595587,3.8153684631967058,1.4998287480675059,1.6950175267079393,in_sample
2021-04-09 00:00:00+00:00,4.503628635001047,4.624173924672203,3.509180621525568,3.882055801286194,1.5108291614630285,1.7115935467195293,in_sample
2021-04-10 00:00:00+00:00,4.561820523919709,4.679853928677603,3.548655281640581,3.9283214646554834,1.5181404523987898,1.7226373353031172,in_sample
2021-04-11 00:00:00+00:00,4.659208887642502,4.792495717453109,3.61459421325193,4.005663282667626,1.5302964042879912,1.7410285160289842,in_sample
2021-04-12 00:00:00+00:00,4.6924522225320455,4.826962371658149,3.6369103766790554,4.031933756394239,1.5343830841885784,1.7472277736567814,in_sample
2021-04-13 00:00:00+00:00,4.780988856413135,4.958911901186507,3.695978320494603,4.101653544828369,1.5463580460645947,1.7654092271185342,in_sample
2021-04-14 00:00:00+00:00,4.947656901488793,5.165620851455813,3.8081319653686214,4.233526215547518,1.5690666984873474,1.7999765250993887,in_sample
2021-04-15 00:00:00+00:00,5.121247369805699,5.405278507465484,3.9238108692033604,4.370100796301906,1.5941544376196815,1.8383495201624644,in_sample
2021-04-16 00:00:00+00:00,5.333923858816875,5.765426680132687,4.065672382417867,4.537491879318205,1.623871001872379,1.8840409791960857,in_sample
2021-04-17 00:00:00+00:00,5.230672487284569,5.609472645416066,3.997153687691407,4.45647594444543,1.6084170007632599,1.8601343418268608,in_sample
2021-04-18 00:00:00+00:00,5.331214016699104,5.756539518925199,4.06399279831967,4.535451908577007,1.622905851182727,1.8824761501398821,in_sample
2021-04-19 00:00:00+00:00,5.224565016376306,5.699832875296162,3.99328349455216,4.451812556188439,1.609219852449899,1.861309536203432,in_sample
2021-04-20 00:00:00+00:00,5.287212443974074,5.717616823381842,4.034369855500478,4.500647580102902,1.6173157220067653,1.8737950224155764,in_sample
2021-04-21 00:00:00+00:00,5.115215392171003,5.54918725777599,3.9236635801748014,4.367983000026843,1.5969617757661119,1.8423526988722776,in_sample
2021-04-22 00:00:00+00:00,5.055483996673432,5.487759515111129,3.8848620937423948,4.3216634324593315,1.5895468279635137,1.8309469162973748,in_sample
2021-04-23 00:00:00+00:00,5.053342558787257,5.488944878272001,3.883462970122851,4.319997330144865,1.5892976144200464,1.8305641684089966,in_sample
2021-04-24 00:00:00+00:00,4.968537181897317,5.452004597336889,3.8288930485978288,4.254575562128657,1.5802212478816164,1.8166252046690017,in_sample
2021-04-25 00:00:00+00:00,5.017026541264402,5.500581335374353,3.859094132807574,4.291319443606022,1.5857761666172547,1.8251397975030337,in_sample
2021-04-26 00:00:00+00:00,5.235799496972189,5.705712459503484,3.9937181652451015,4.455991819791637,1.6102337886995246,1.8626722734849053,in_sample
2021-04-27 00:00:00+00:00,5.320158481696208,5.776705319836262,4.045052217860141,4.519075309592421,1.6195315452750834,1.8770127777441388,in_sample
2021-04-28 00:00:00+00:00,5.377295098455969,5.882760811018722,4.081417398550531,4.562864616851559,1.6256189107745564,1.8864196648641787,in_sample
2021-04-29 00:00:00+00:00,5.348328628871589,5.8363077536568975,4.062251469563832,4.5401768478188504,1.622465672631483,1.8815408416650732,in_sample
2021-04-30 00:00:00+00:00,5.499195709599278,6.013179871879402,4.1419237493059216,4.644832507338035,1.6392831765950935,1.9075447369265988,in_sample
2021-05-01 00:00:00+00:00,5.5750120984561,6.1263065118209905,4.181610755085482,4.697150944609447,1.64751790809496,1.9203211495739863,in_sample
2021-05-02 00:00:00+00:00,5.484023371352066,6.01699014517471,4.13387065708203,4.6343109044840025,1.6378915529759965,1.9053607106110855,in_sample
2021-05-03 00:00:00+00:00,5.686286382165361,6.257850496957562,4.240499672719817,4.774402812210208,1.6596384525650758,1.9390916276382018,in_sample
2021-05-04 00:00:00+00:00,5.5618903069022965,6.169454907782231,4.175633710511268,4.688804137973874,1.6469666210390337,1.9193509085026474,in_sample
2021-05-05 00:00:00+00:00,5.909372411204466,6.548925336550136,4.357920519043523,4.9287918901486965,1.6815919385088092,1.973153362617457,in_sample
2021-05-06 00:00:00+00:00,5.985923052334255,6.581236160720964,4.396582500754829,4.980567063162848,1.6888303753879566,1.9844779856258583,in_sample
2021-05-07 00:00:00+00:00,6.073977362409392,6.7040753850837875,4.441728765606858,5.040558922516693,1.6963331535919486,1.9962329440821887,in_sample
2021-05-08 00:00:00+00:00,6.073037145112339,6.700237872693749,4.441227064048535,5.039905218200992,1.6962351699287015,1.9960792020996527,in_sample
2021-05-09 00:00:00+00:00,6.045658667942338,6.652898212600963,4.427235283655116,5.021290129386069,1.6937333576369245,1.9921537908345914,in_sample
2021-05-10 00:00:00+00:00,5.822416564291723,6.396946192668673,4.312422677502298,4.868992600626168,1.6731918918379831,1.95993954351233,in_sample
2021-05-11 00:00:00+00:00,5.972445483391443,6.5470976448835625,4.389337938049034,4.97128249959086,1.687708391172572,1.982611946853529,in_sample
2021-05-12 00:00:00+00:00,5.769506114905909,6.33250763605569,4.288017415986321,4.834862026067096,1.6698499921030332,1.9546400724609028,in_sample
2021-05-13 00:00:00+00:00,5.890219096094922,6.512031736680782,4.349484346192819,4.916908581370491,1.6812470179096024,1.9724277647316595,in_sample
2021-05-14 00:00:00+00:00,6.024898751963334,6.673508317212522,4.4141126478200094,5.005714300503126,1.6931059267771658,1.9909781548969212,in_sample
2021-05-15 00:00:00+00:00,5.911811822915096,6.565502487576949,4.359877524999573,4.93122914468499,1.6833376524230115,1.9756623808569738,in_sample
2021-05-16 00:00:00+00:00,5.943075583765217,6.6200887588720425,4.375327261101916,4.952145013667079,1.686108984426079,1.9799991747857455,in_sample
2021-05-17 00:00:00+00:00,5.7887340687039535,6.4702845259740185,4.301287480450334,4.8504217305048165,1.672803032690388,1.9591655879498193,in_sample
2021-05-18 00:00:00+00:00,5.636119076311402,6.291646707735378,4.228998384695453,4.750360017883574,1.6586778549935326,1.9371079505380016,in_sample
2021-05-19 00:00:00+00:00,6.464174663829704,7.161359299107767,4.640777543196153,5.307054756576689,1.734149021775289,2.05462789512856,in_sample
2021-05-20 00:00:00+00:00,6.971804395260137,7.698439883975064,4.821725515854496,5.59791535715701,1.7750973229002456,2.1193155474529495,in_sample
2021-05-21 00:00:00+00:00,7.4463468498077106,8.17136996735779,5.091119438714945,5.937982504040162,1.797790681727449,2.1554408066643465,in_sample
2021-05-22 00:00:00+00:00,7.814431405726866,8.58297851707076,5.283514417736759,6.190030921934105,1.8134671787723509,2.180501018459909,in_sample
2021-05-23 00:00:00+00:00,8.297601737768169,9.099005851794288,5.594358943734096,6.561630563924409,1.832544236435477,2.2110851901509014,in_sample
2021-05-24 00:00:00+00:00,7.261012960993116,8.04084077359577,4.917912199732254,5.757699306759757,1.7935310620447544,2.148322574547224,in_sample
2021-05-25 00:00:00+00:00,7.260720402576493,8.091800093904462,4.917572339953308,5.7573677750825345,1.7934706808101442,2.148226140295531,in_sample
2021-05-26 00:00:00+00:00,6.833821905039053,7.6495854665399365,4.641993465497618,5.428380177203898,1.778807878829075,2.124808592154381,in_sample
2021-05-27 00:00:00+00:00,6.974559544213143,7.886763808362625,4.7329626109773,5.536925588375689,1.7839860511922765,2.1330557823165393,in_sample
2021-05-28 00:00:00+00:00,7.277526068039196,8.202785988540764,4.922119839098388,5.765905569396868,1.7945374496330189,2.149877080846693,in_sample
