time,S1,S2,S3,S4,S5,ensemble_eq,ensemble_opt,buy_hold,sample
2023-09-10 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.38470651655127,1.494891836602306,2.0309919496410234,2.2713643942764645,2.4020407176163125,2.4855003498007533,in_sample
2023-09-11 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.322107555011966,1.494891836602306,1.9776780571096775,2.2475149098435234,2.385646680908603,2.4202555325776616,in_sample
2023-09-12 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.384466461536517,1.494891836602306,2.030787501085593,2.271657214858288,2.402303636653016,2.485250148436771,in_sample
2023-09-13 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4199299735236073,1.494891836602306,2.060990843447378,2.2851715073290277,2.4115931244899076,2.5222125884004725,in_sample
2023-09-14 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.447665560612703,1.494891836602306,2.084612515005514,2.2956479383081865,2.4187795338007088,2.5511204690698186,in_sample
2023-09-15 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4551257318403956,1.494891836602306,2.090966147035798,2.298446674699933,2.4206962876830147,2.5588959576120396,in_sample
2023-09-16 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4510447965896036,1.494891836602306,2.0874905215934896,2.2969184740159188,2.4196501240516475,2.5546425344243398,in_sample
2023-09-17 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.448025643134832,1.494891836602306,2.084919187838659,2.295786752660878,2.4188751987174393,2.5514957711157926,in_sample
2023-09-18 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4697875535106637,1.494891836602306,2.103453235728981,2.303950181127167,2.424465920290325,2.5741774870737317,in_sample
2023-09-19 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.510975454311082,1.494891836602306,2.138531889797172,2.3193190935462913,2.4349782625506995,2.617106267255474,in_sample
2023-09-20 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.50282281669468,1.494891836602306,2.131588502318532,2.316306946525257,2.4329227311875714,2.608609044009458,in_sample
2023-09-21 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4515710710450227,1.494891836602306,2.0879387357342396,2.2973340054639912,2.419969437248898,2.555191052799224,in_sample
2023-09-22 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.452872907855796,1.494891836602306,2.0890474759771482,2.297821978912573,2.4203035517219424,2.5565479140423593,in_sample
2023-09-23 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4525405239892155,1.494891836602306,2.0887643933619375,2.2976974296215573,2.42021827940267,2.5562014813845373,in_sample
2023-09-24 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4220073726897353,1.494891836602306,2.0627601097924453,2.2862552630073316,2.4123842838185854,2.5243777925118582,in_sample
2023-09-25 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4273716789809354,1.494891836602306,2.0673287486657066,2.288280719020212,2.41377346197199,2.5299688306839254,in_sample
2023-09-26 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.419828411786597,1.494891836602306,2.0609043459816196,2.2854363070121644,2.4118231994863315,2.522106733977249,in_sample
2023-09-27 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4337516026422414,1.494891836602306,2.072762362196556,2.2906962776342064,2.4154312534226223,2.5366184130882257,in_sample
2023-09-28 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4939684798043866,1.494891836602306,2.124047495985559,2.313367215163957,2.430969786196465,2.599380462930262,in_sample
2023-09-29 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4828059216183958,1.494891836602306,2.1145406381580667,2.309225527511696,2.4281408335069257,2.587746099505083,in_sample
2023-09-30 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4883456527280687,1.494891836602306,2.1192586817449115,2.311286500281677,2.429549451180663,2.593519977135445,in_sample
2023-10-01 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.5834905345367014,1.494891836602306,2.2002910803489706,2.3466364253460013,2.4537026031887526,2.6926863254369144,in_sample
2023-10-02 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.536975258985814,1.494891836602306,2.1606752410314303,2.329736121128352,2.442216201629628,2.6442049996006403,in_sample
2023-10-03 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.530918486305905,1.494891836602306,2.1555168467098134,2.327511317076382,2.4407002599340286,2.6378922267247775,in_sample
2023-10-04 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.5630304609716426,1.494891836602306,2.182865772701557,2.339323785135322,2.4487517572018427,2.6713614707221103,in_sample
2023-10-05 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.529662813921046,1.494891836602306,2.1544474234967956,2.3271416856108598,2.440462990347841,2.6365834811285627,in_sample
2023-10-06 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.5774799262827064,1.494891836602306,2.195172003057244,2.344737263147911,2.4524570521727034,2.6864216682079713,in_sample
2023-10-07 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.5799451066265107,1.494891836602306,2.19727153245339,2.3456342944153215,2.453066909383587,2.6889910437534827,in_sample
2023-10-08 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.576085760620105,1.494891836602306,2.193984628754555,2.344230758452732,2.452112826744959,2.684968575670997,in_sample
2023-10-09 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.5462727743648816,1.494891836602306,2.1685936908513517,2.333378865173527,2.4447344817183456,2.6538954908902648,in_sample
2023-10-10 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.5280747576696063,1.494891836602306,2.1530949176685668,2.326708273087348,2.4401916758437943,2.6349283028745254,in_sample
2023-10-11 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4803684399301393,1.494891836602306,2.112464698979855,2.3091457095078955,2.4282192191904626,2.585205593347723,in_sample
2023-10-12 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.46924281328488,1.494891836602306,2.1029892947762754,2.305002664850512,2.425387373887656,2.5736097224400796,in_sample
2023-10-13 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.4790112058082694,1.494891836602306,2.111308778301078,2.308650126441017,2.4278820476791942,2.5837909933282845,in_sample
2023-10-14 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.477764766308593,1.494891836602306,2.110247218494038,2.308185813459811,2.4275646573825305,2.5824918708614533,in_sample
2023-10-15 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.505786572838355,1.494891836602306,2.1341126556374945,2.3186274077836937,2.4347027176633462,2.6116980685417013,in_sample
2023-10-16 00:00:00+00:00,3.2654912694100195,2.162269100532184,2.6301073718245984,1.494891836602306,2.2399934171322693,2.364641480173037,2.4661091788173253,2.7412735056964115,in_sample
2023-10-17 00:00:00+00:00,3.2654912694100195,2.1602149448866785,2.6204682396937677,1.494891836602306,2.2317840212911597,2.3607257099022267,2.4632204300588314,2.731226958619582,in_sample
2023-10-18 00:00:00+00:00,3.2654912694100195,2.1545217362615503,2.6135620415770418,1.493471689357534,2.2259021936195595,2.3565441812781622,2.459571448784567,2.7240288578403966,in_sample
2023-10-19 00:00:00+00:00,3.2654912694100195,2.1841903555406277,2.649551828019551,1.5140373871687394,2.256553750122095,2.3825046200899727,2.4829412484464184,2.761539816178983,in_sample
2023-10-20 00:00:00+00:00,3.26238905270408,2.25696143530647,2.737827443252189,1.5644808547862183,2.3317357746784664,2.445554626864791,2.53929000956694,2.853546556218803,in_sample
2023-10-21 00:00:00+00:00,3.2890576227096604,2.275411084647794,2.7602079569352678,1.5772697853902105,2.350796670769319,2.4655459411180547,2.5600475686105115,2.8768730218454666,in_sample
2023-10-22 00:00:00+00:00,3.298530245966593,2.281964363559873,2.7681574710776484,1.5818123882161332,2.3575670633164414,2.472646816354053,2.5674206124787107,2.885158536245036,in_sample
2023-10-23 00:00:00+00:00,3.638763549358741,2.517342006249829,3.053684445355374,1.7434687749161635,2.600742893188399,2.727222967783276,2.8317543840072448,3.182753812443284,in_sample
2023-10-24 00:00:00+00:00,3.7315094425712165,2.5815047719046817,3.128616667223191,1.7434687749161635,2.6670314055835678,2.7823146148991404,2.888957632544468,3.263876793149872,in_sample
2023-10-25 00:00:00+00:00,3.7907522680982346,2.624942127016454,3.128616667223191,1.7418124795799932,2.711907863500439,2.8104043684278652,2.9178221389407137,3.318795992543999,in_sample
2023-10-26 00:00:00+00:00,3.7907522680982346,2.5995434142062237,3.128616667223191,1.724958852796072,2.685667677751604,2.7940884307849774,2.903988167658065,3.2866836097898022,in_sample
2023-10-27 00:00:00+00:00,3.7907522680982346,2.5796856851915724,3.128616667223191,1.7117820136353734,2.6651520515548075,2.781282123970107,2.893118320748725,3.2615768652271107,in_sample
2023-10-28 00:00:00+00:00,3.7907522680982346,2.594413437450427,3.128616667223191,1.7215547939251212,2.680367742122382,2.7908093390844795,2.9012117383936675,3.2801976205850285,in_sample
2023-10-29 00:00:00+00:00,3.7907522680982346,2.628055124780729,3.128616667223191,1.7438781473518314,2.7151239965454717,2.812522347619364,2.91964550527864,3.3227318524620295,in_sample
2023-10-30 00:00:00+00:00,3.7907522680982346,2.6246452885988347,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8092640824370467,2.917068150788018,3.3184206904980265,in_sample
2023-10-31 00:00:00+00:00,3.7907522680982346,2.637401729315031,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8119948293977437,2.9203290194590052,3.3345490553455046,in_sample
2023-11-01 00:00:00+00:00,3.7907522680982346,2.697226087327741,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8247517623696097,2.935564683245686,3.4101868523032484,in_sample
2023-11-02 00:00:00+00:00,3.7907522680982346,2.6593753834604117,3.128616667223191,1.7399588245744795,2.7090218228705765,2.81682370302312,2.926089751312052,3.36233102987693,in_sample
2023-11-03 00:00:00+00:00,3.7907522680982346,2.641131237638979,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8129588449281826,2.9214727566818253,3.3392643887436333,in_sample
2023-11-04 00:00:00+00:00,3.7871510534435413,2.669239552415179,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8184117817484187,2.9277635101604265,3.374802605558512,in_sample
2023-11-05 00:00:00+00:00,3.7823779280229592,2.665875383682149,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8169909107315205,2.9257709108664347,3.3705491823708122,in_sample
2023-11-06 00:00:00+00:00,3.78582278550976,2.6683033697134535,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8180171574380894,2.927209843350213,3.373618960644288,in_sample
2023-11-07 00:00:00+00:00,3.823521837191329,2.69487421371121,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8292418322817645,2.942950315730062,3.4072133053236118,in_sample
2023-11-08 00:00:00+00:00,3.847301072883914,2.7116341674445414,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8362800772533765,2.9528338211921326,3.4284034362270406,in_sample
2023-11-09 00:00:00+00:00,3.965311739390987,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8705407794929223,3.0010986487525,3.5335649941347027,in_sample
2023-11-10 00:00:00+00:00,4.031282380102161,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8800921805860322,3.016576666181989,3.5923526915411736,in_sample
2023-11-11 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.5761569647880074,in_sample
2023-11-12 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.568785647679912,in_sample
2023-11-13 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.511114233281978,in_sample
2023-11-14 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.4218885776341152,in_sample
2023-11-15 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.6457803058807907,in_sample
2023-11-16 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.481263285933006,in_sample
2023-11-17 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.5241728198559805,in_sample
2023-11-18 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.5202273368085666,in_sample
2023-11-19 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.596731215410865,in_sample
2023-11-20 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.605064845457354,in_sample
2023-11-21 00:00:00+00:00,4.009278068893461,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.876948047346239,3.011472314141727,3.4390177479375232,in_sample
2023-11-22 00:00:00+00:00,4.005469254728012,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8764014272172433,3.010585435545212,3.6003398889298412,in_sample
2023-11-23 00:00:00+00:00,3.99271843849003,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8745701079039407,3.007614472605042,3.5888787418335726,in_sample
2023-11-24 00:00:00+00:00,4.036827055534937,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.880921335219946,3.0179145055977807,3.6285260348953923,in_sample
2023-11-25 00:00:00+00:00,4.04328275846651,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.881842770399286,3.019410644859738,3.634328781913906,in_sample
2023-11-26 00:00:00+00:00,4.008092218605682,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8768263711542903,3.011264058021652,3.6026975556289056,in_sample
2023-11-27 00:00:00+00:00,3.9862948534834906,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8736973396158385,3.006187412635931,3.5831048642032104,in_sample
2023-11-28 00:00:00+00:00,4.04815397709647,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8826161178543446,3.020648870941217,3.6387073057835972,in_sample
2023-11-29 00:00:00+00:00,4.050830470849195,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.882997294265844,3.0212679856888713,3.6411130881295812,in_sample
2023-11-30 00:00:00+00:00,4.037951182911082,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8811640429093703,3.0182901637365998,3.6295364634807057,in_sample
2023-12-01 00:00:00+00:00,4.13892993921389,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.8955741409307936,3.041688858683023,3.720301819829998,in_sample
2023-12-02 00:00:00+00:00,4.221901245548364,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.907183400937112,3.060591231893023,3.794881072555509,in_sample
2023-12-03 00:00:00+00:00,4.280216691432734,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9152145549804254,3.073696398715484,3.847298258309813,in_sample
2023-12-04 00:00:00+00:00,4.495770792302193,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9445769213063238,3.1216822490856435,4.041050345325998,in_sample
2023-12-05 00:00:00+00:00,4.71510480412716,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9733081844918567,3.1688942285480306,4.242039025638904,in_sample
2023-12-06 00:00:00+00:00,4.710625454563239,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.972743255936803,3.167960989197723,4.212505641559602,in_sample
2023-12-07 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,4.166430098069312,in_sample
2023-12-08 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,4.254337384991575,in_sample
2023-12-09 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,4.208608274159108,in_sample
2023-12-10 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,4.215892983102748,in_sample
2023-12-11 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,3.97156172804459,in_sample
2023-12-12 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,3.995042163741396,in_sample
2023-12-13 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,4.125916723362938,in_sample
2023-12-14 00:00:00+00:00,4.654626482085103,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.965675380582268,3.156286362503947,4.1410635290132545,in_sample
2023-12-15 00:00:00+00:00,4.650204586927122,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9651119022599572,3.15535683617019,4.03863493985063,in_sample
2023-12-16 00:00:00+00:00,4.685595249933806,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9696251349209457,3.1628011866700123,4.069371215102924,in_sample
2023-12-17 00:00:00+00:00,4.586880341753922,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.957112476149297,3.1421449328229247,3.9836387554214308,in_sample
2023-12-18 00:00:00+00:00,4.723819528867339,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9747691206883164,3.171225189916774,4.106352901325393,in_sample
2023-12-19 00:00:00+00:00,4.723819528867339,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9747691206883164,3.171225189916774,4.070420136205774,in_sample
2023-12-20 00:00:00+00:00,4.723819528867339,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9747691206883164,3.171225189916774,4.206163999295588,in_sample
2023-12-21 00:00:00+00:00,4.723819528867339,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9747691206883164,3.171225189916774,4.224197743761085,in_sample
2023-12-22 00:00:00+00:00,4.723819528867339,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9747691206883164,3.171225189916774,4.234099943897156,in_sample
2023-12-23 00:00:00+00:00,4.7193319003149155,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.974203914555386,3.170291264098344,4.207732569385168,in_sample
2023-12-24 00:00:00+00:00,4.641966511336804,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9644525155179737,3.1541800952251826,4.13875397796111,in_sample
2023-12-25 00:00:00+00:00,4.707103247174263,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.972772039578925,3.167900665697816,4.196829563793169,in_sample
2023-12-26 00:00:00+00:00,4.586777692547727,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9575737137442273,3.1427969853191215,4.09353489298599,in_sample
2023-12-27 00:00:00+00:00,4.586777692547727,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9575737137442273,3.1427969853191215,4.181615396237165,in_sample
2023-12-28 00:00:00+00:00,4.582420253739807,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.957011774738616,3.141871431606945,4.099462740686495,in_sample
2023-12-29 00:00:00+00:00,4.528098263224794,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.950001035579586,3.1303254499632853,4.050865937297614,in_sample
2023-12-30 00:00:00+00:00,4.536606915600512,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9511096923206996,3.1321489094718395,4.058477832640308,in_sample
2023-12-31 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.071930967519052,in_sample
2024-01-01 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.25632937277405,in_sample
2024-01-02 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.328464350636041,in_sample
2024-01-03 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.123462825370034,in_sample
2024-01-04 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.248014988986329,in_sample
2024-01-05 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.248168959056472,in_sample
2024-01-06 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.230010113908983,in_sample
2024-01-07 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.226180108414176,in_sample
2024-01-08 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.520243696128519,in_sample
2024-01-09 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.437609884108653,in_sample
2024-01-10 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.490431241297083,in_sample
2024-01-11 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.459146447669904,in_sample
2024-01-12 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.117631208963368,in_sample
2024-01-13 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.123164508359132,in_sample
2024-01-14 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.016203425256673,in_sample
2024-01-15 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.0912734575807645,in_sample
2024-01-16 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.1507443971734945,in_sample
2024-01-17 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.117101936847251,in_sample
2024-01-18 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,3.976575378453621,in_sample
2024-01-19 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.009207410194551,in_sample
2024-01-20 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.012055856492196,in_sample
2024-01-21 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.001297197840955,in_sample
2024-01-22 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,3.8075836033423056,in_sample
2024-01-23 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,3.8386663112524215,in_sample
2024-01-24 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,3.8568251563999105,in_sample
2024-01-25 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,3.844757752152454,in_sample
2024-01-26 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.023083962766188,in_sample
2024-01-27 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.051549179483873,in_sample
2024-01-28 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.043754444682884,in_sample
2024-01-29 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.165631378330445,in_sample
2024-01-30 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.130083538386183,in_sample
2024-01-31 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.095651981450456,in_sample
2024-02-01 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.144932027025597,in_sample
2024-02-02 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.155459730571624,in_sample
2024-02-03 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.137214277259679,in_sample
2024-02-04 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.096595048130082,in_sample
2024-02-05 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.108393004754789,in_sample
2024-02-06 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.1455575304355525,in_sample
2024-02-07 00:00:00+00:00,4.5473351870980165,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9525054626215934,3.1344450723957906,4.26556757698263,in_sample
2024-02-08 00:00:00+00:00,4.5430152186702735,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9519444865836952,3.13352197832197,4.35630406394377,in_sample
2024-02-09 00:00:00+00:00,4.728372318963498,2.7922337618509774,3.128616667223191,1.7399588245744795,2.7090218228705765,2.9760326238195582,3.1731552089169632,4.534043263665085,in_sample
